Dalata.3	Eguineensis.14001
Dalata.1007	Eguineensis.3647
Dalata.1009	Eguineensis.25963
Dalata.1010	Eguineensis.2021
Dalata.1011	Eguineensis.17357
Dalata.1014	Eguineensis.17350
Dalata.3804	Eguineensis.788
Dalata.1015	Eguineensis.17346
Dalata.1016	Eguineensis.17345
Dalata.3803	Eguineensis.789
Dalata.3802	Eguineensis.790
Dalata.1017	Eguineensis.17343
Dalata.24984	Eguineensis.791
Dalata.1019	Eguineensis.17337
Dalata.3765	Eguineensis.794
Dalata.24987	Eguineensis.797
Dalata.1026	Eguineensis.19105
Dalata.24989	Eguineensis.799
Dalata.3770	Eguineensis.800
Dalata.1028	Eguineensis.17334
Dalata.24992	Eguineensis.803
Dalata.1032	Eguineensis.17328
Dalata.1033	Eguineensis.2035
Dalata.1035	Eguineensis.17358
Dalata.3774	Eguineensis.806
Dalata.3775	Eguineensis.807
Dalata.1038	Eguineensis.17362
Dalata.1039	Eguineensis.19317
Dalata.1040	Eguineensis.17365
Dalata.1041	Eguineensis.24809
Dalata.1043	Eguineensis.17369
Dalata.24999	Eguineensis.814
Dalata.1044	Eguineensis.19310
Dalata.1045	Eguineensis.19306
Dalata.1046	Eguineensis.19305
Dalata.4649	Eguineensis.819
Dalata.1049	Eguineensis.17375
Dalata.25010	Eguineensis.820
Dalata.1050	Eguineensis.19301
Dalata.3779	Eguineensis.822
Dalata.3780	Eguineensis.823
Dalata.24523	Eguineensis.824
Dalata.3782	Eguineensis.825
Dalata.3783	Eguineensis.826
Dalata.24520	Eguineensis.828
Dalata.2985	Eguineensis.829
Dalata.24519	Eguineensis.830
Dalata.1062	Eguineensis.19294
Dalata.1064	Eguineensis.19295
Dalata.1065	Eguineensis.17392
Dalata.1066	Eguineensis.17394
Dalata.1068	Eguineensis.22008
Dalata.1069	Eguineensis.17400
Dalata.1070	Eguineensis.19288
Dalata.1072	Eguineensis.2081
Dalata.6128	Eguineensis.837
Dalata.24517	Eguineensis.838
Dalata.3788	Eguineensis.839
Dalata.24509	Eguineensis.840
Dalata.1077	Eguineensis.19281
Dalata.3789	Eguineensis.841
Dalata.1078	Eguineensis.17410
Dalata.3790	Eguineensis.842
Dalata.1081	Eguineensis.17413
Dalata.24508	Eguineensis.843
Dalata.1082	Eguineensis.17414
Dalata.24500	Eguineensis.845
Dalata.1083	Eguineensis.17415
Dalata.1084	Eguineensis.17419
Dalata.3793	Eguineensis.847
Dalata.24499	Eguineensis.848
Dalata.1086	Eguineensis.17420
Dalata.1088	Eguineensis.17421
Dalata.3794	Eguineensis.849
Dalata.1098	Eguineensis.19265
Dalata.24496	Eguineensis.855
Dalata.3798	Eguineensis.856
Dalata.24495	Eguineensis.857
Dalata.24494	Eguineensis.858
Dalata.1105	Eguineensis.19263
Dalata.24493	Eguineensis.859
Dalata.1106	Eguineensis.20145
Dalata.24492	Eguineensis.860
Dalata.24491	Eguineensis.861
Dalata.1108	Eguineensis.6527
Dalata.3799	Eguineensis.862
Dalata.24488	Eguineensis.863
Dalata.24480	Eguineensis.865
Dalata.24479	Eguineensis.866
Dalata.3759	Eguineensis.867
Dalata.3758	Eguineensis.868
Dalata.24476	Eguineensis.870
Dalata.6278	Eguineensis.871
Dalata.1110	Eguineensis.16879
Dalata.20866	Eguineensis.872
Dalata.1111	Eguineensis.6541
Dalata.1112	Eguineensis.6542
Dalata.6277	Eguineensis.874
Dalata.1114	Eguineensis.24959
Dalata.1115	Eguineensis.16419
Dalata.1116	Eguineensis.7222
Dalata.24472	Eguineensis.882
Dalata.24471	Eguineensis.883
Dalata.3753	Eguineensis.884
Dalata.1118	Eguineensis.19207
Dalata.1120	Eguineensis.19210
Dalata.24462	Eguineensis.887
Dalata.3751	Eguineensis.888
Dalata.24458	Eguineensis.889
Dalata.1122	Eguineensis.17435
Dalata.1124	Eguineensis.17439
Dalata.1123	Eguineensis.21051
Dalata.24455	Eguineensis.895
Dalata.24453	Eguineensis.896
Dalata.3745	Eguineensis.897
Dalata.1127	Eguineensis.19249
Dalata.20842	Eguineensis.900
Dalata.16645	Eguineensis.901
Dalata.1128	Eguineensis.19248
Dalata.1129	Eguineensis.19246
Dalata.1130	Eguineensis.17511
Dalata.3741	Eguineensis.904
Dalata.6266	Eguineensis.905
Dalata.1136	Eguineensis.23203
Dalata.1137	Eguineensis.17518
Dalata.3739	Eguineensis.907
Dalata.24448	Eguineensis.908
Dalata.24441	Eguineensis.912
Dalata.3735	Eguineensis.913
Dalata.1143	Eguineensis.20609
Dalata.24440	Eguineensis.915
Dalata.24438	Eguineensis.917
Dalata.3884	Eguineensis.919
Dalata.24436	Eguineensis.920
Dalata.24434	Eguineensis.921
Dalata.1154	Eguineensis.6626
Dalata.24433	Eguineensis.923
Dalata.1157	Eguineensis.24750
Dalata.1158	Eguineensis.24748
Dalata.1159	Eguineensis.17041
Dalata.3881	Eguineensis.926
Dalata.1161	Eguineensis.24427
Dalata.24461	Eguineensis.928
Dalata.1162	Eguineensis.17042
Dalata.24427	Eguineensis.931
Dalata.1165	Eguineensis.15577
Dalata.20809	Eguineensis.933
Dalata.1167	Eguineensis.6377
Dalata.1168	Eguineensis.6376
Dalata.9836	Eguineensis.935
Dalata.3873	Eguineensis.937
Dalata.1172	Eguineensis.25391
Dalata.3872	Eguineensis.939
Dalata.1173	Eguineensis.25309
Dalata.24197	Eguineensis.941
Dalata.1175	Eguineensis.25458
Dalata.1176	Eguineensis.17056
Dalata.1178	Eguineensis.7053
Dalata.1179	Eguineensis.7054
Dalata.1180	Eguineensis.7058
Dalata.1183	Eguineensis.7060
Dalata.1185	Eguineensis.26342
Dalata.1187	Eguineensis.9235
Dalata.24391	Eguineensis.945
Dalata.1190	Eguineensis.6058
Dalata.1191	Eguineensis.5281
Dalata.1192	Eguineensis.7636
Dalata.24395	Eguineensis.948
Dalata.24205	Eguineensis.949
Dalata.3867	Eguineensis.950
Dalata.1197	Eguineensis.16766
Dalata.1198	Eguineensis.6429
Dalata.3866	Eguineensis.951
Dalata.3864	Eguineensis.952
Dalata.7734	Eguineensis.953
Dalata.6245	Eguineensis.954
Dalata.1202	Eguineensis.6440
Dalata.1203	Eguineensis.6442
Dalata.1204	Eguineensis.6445
Dalata.3851	Eguineensis.955
Dalata.3850	Eguineensis.956
Dalata.1205	Eguineensis.6448
Dalata.24127	Eguineensis.958
Dalata.24130	Eguineensis.960
Dalata.3847	Eguineensis.961
Dalata.24133	Eguineensis.962
Dalata.20764	Eguineensis.965
Dalata.24139	Eguineensis.967
Dalata.1212	Eguineensis.25121
Dalata.2311	Eguineensis.970
Dalata.6226	Eguineensis.971
Dalata.24192	Eguineensis.973
Dalata.1213	Eguineensis.16773
Dalata.1214	Eguineensis.6449
Dalata.24511	Eguineensis.975
Dalata.24510	Eguineensis.976
Dalata.1219	Eguineensis.6451
Dalata.3834	Eguineensis.977
Dalata.1220	Eguineensis.23786
Dalata.3833	Eguineensis.978
Dalata.1221	Eguineensis.18682
Dalata.1222	Eguineensis.21877
Dalata.1224	Eguineensis.6457
Dalata.1225	Eguineensis.21880
Dalata.3832	Eguineensis.979
Dalata.1227	Eguineensis.20525
Dalata.1228	Eguineensis.16780
Dalata.19798	Eguineensis.981
Dalata.1229	Eguineensis.20526
Dalata.1230	Eguineensis.6460
Dalata.24198	Eguineensis.985
Dalata.3827	Eguineensis.987
Dalata.6217	Eguineensis.988
Dalata.3826	Eguineensis.991
Dalata.1231	Eguineensis.21885
Dalata.1233	Eguineensis.21887
Dalata.1234	Eguineensis.21888
Dalata.10799	Eguineensis.992
Dalata.20714	Eguineensis.993
Dalata.3824	Eguineensis.995
Dalata.1243	Eguineensis.22612
Dalata.1247	Eguineensis.22613
Dalata.1249	Eguineensis.22614
Dalata.1251	Eguineensis.22616
Dalata.1252	Eguineensis.6479
Dalata.3822	Eguineensis.1000
Dalata.24169	Eguineensis.1001
Dalata.1257	Eguineensis.16795
Dalata.3821	Eguineensis.1002
Dalata.3820	Eguineensis.1003
Dalata.3819	Eguineensis.1005
Dalata.1265	Eguineensis.22617
Dalata.1269	Eguineensis.6484
Dalata.3912	Eguineensis.1011
Dalata.1270	Eguineensis.22621
Dalata.24422	Eguineensis.1012
Dalata.1271	Eguineensis.6485
Dalata.3913	Eguineensis.1013
Dalata.1273	Eguineensis.6491
Dalata.24377	Eguineensis.1014
Dalata.24363	Eguineensis.1015
Dalata.1277	Eguineensis.22623
Dalata.3915	Eguineensis.1018
Dalata.1281	Eguineensis.22625
Dalata.1289	Eguineensis.20543
Dalata.3916	Eguineensis.1019
Dalata.1291	Eguineensis.16809
Dalata.24373	Eguineensis.1021
Dalata.24369	Eguineensis.1022
Dalata.1300	Eguineensis.10030
Dalata.17293	Eguineensis.1026
Dalata.24383	Eguineensis.1030
Dalata.3892	Eguineensis.1031
Dalata.24348	Eguineensis.1032
Dalata.3924	Eguineensis.1033
Dalata.4859	Eguineensis.1034
Dalata.3926	Eguineensis.1035
Dalata.5996	Eguineensis.1036
Dalata.3925	Eguineensis.1039
Dalata.6671	Eguineensis.1040
Dalata.18810	Eguineensis.1042
Dalata.1343	Eguineensis.6501
Dalata.6212	Eguineensis.1044
Dalata.1345	Eguineensis.22132
Dalata.24345	Eguineensis.1045
Dalata.23727	Eguineensis.1046
Dalata.24347	Eguineensis.1049
Dalata.3927	Eguineensis.1050
Dalata.1351	Eguineensis.6507
Dalata.3919	Eguineensis.1051
Dalata.1356	Eguineensis.23496
Dalata.3918	Eguineensis.1057
Dalata.6323	Eguineensis.1059
Dalata.3066	Eguineensis.1061
Dalata.24121	Eguineensis.1062
Dalata.1360	Eguineensis.6597
Dalata.1361	Eguineensis.6596
Dalata.20928	Eguineensis.1063
Dalata.1363	Eguineensis.15587
Dalata.6315	Eguineensis.1064
Dalata.24360	Eguineensis.1065
Dalata.24361	Eguineensis.1066
Dalata.1369	Eguineensis.6611
Dalata.6488	Eguineensis.1067
Dalata.1373	Eguineensis.17030
Dalata.1375	Eguineensis.6509
Dalata.6306	Eguineensis.1073
Dalata.3889	Eguineensis.1075
Dalata.21362	Eguineensis.1076
Dalata.1376	Eguineensis.24482
Dalata.20882	Eguineensis.1077
Dalata.1378	Eguineensis.6514
Dalata.1380	Eguineensis.16829
Dalata.24365	Eguineensis.1079
Dalata.6292	Eguineensis.1081
Dalata.1384	Eguineensis.16838
Dalata.20576	Eguineensis.1082
Dalata.20574	Eguineensis.1084
Dalata.20695	Eguineensis.1091
Dalata.20609	Eguineensis.1092
Dalata.20611	Eguineensis.1094
Dalata.24183	Eguineensis.1095
Dalata.21120	Eguineensis.1096
Dalata.20613	Eguineensis.1097
Dalata.20614	Eguineensis.1098
Dalata.20621	Eguineensis.1099
Dalata.6815	Eguineensis.1100
Dalata.1405	Eguineensis.25606
Dalata.1406	Eguineensis.23493
Dalata.20624	Eguineensis.1103
Dalata.1409	Eguineensis.6901
Dalata.1410	Eguineensis.19883
Dalata.3898	Eguineensis.1110
Dalata.1411	Eguineensis.22203
Dalata.1414	Eguineensis.22204
Dalata.24177	Eguineensis.1112
Dalata.9647	Eguineensis.1113
Dalata.1420	Eguineensis.22205
Dalata.24175	Eguineensis.1114
Dalata.24158	Eguineensis.1118
Dalata.1429	Eguineensis.6806
Dalata.1430	Eguineensis.6805
Dalata.1431	Eguineensis.6804
Dalata.12195	Eguineensis.1121
Dalata.1435	Eguineensis.6798
Dalata.20647	Eguineensis.1123
Dalata.1438	Eguineensis.17159
Dalata.6204	Eguineensis.1127
Dalata.20653	Eguineensis.1128
Dalata.24162	Eguineensis.1129
Dalata.1443	Eguineensis.6793
Dalata.1445	Eguineensis.25764
Dalata.1446	Eguineensis.15458
Dalata.1448	Eguineensis.23667
Dalata.1452	Eguineensis.23665
Dalata.1453	Eguineensis.15462
Dalata.1456	Eguineensis.21838
Dalata.1457	Eguineensis.6784
Dalata.1462	Eguineensis.21836
Dalata.1464	Eguineensis.19903
Dalata.3903	Eguineensis.1132
Dalata.1467	Eguineensis.6769
Dalata.24382	Eguineensis.1134
Dalata.1471	Eguineensis.21835
Dalata.1473	Eguineensis.6770
Dalata.1474	Eguineensis.6771
Dalata.20678	Eguineensis.1138
Dalata.1475	Eguineensis.15468
Dalata.1481	Eguineensis.6828
Dalata.3887	Eguineensis.1143
Dalata.1484	Eguineensis.22200
Dalata.10889	Eguineensis.1144
Dalata.6108	Eguineensis.1147
Dalata.24337	Eguineensis.1148
Dalata.24359	Eguineensis.1150
Dalata.1492	Eguineensis.6821
Dalata.1493	Eguineensis.6819
Dalata.3921	Eguineensis.1151
Dalata.1497	Eguineensis.6817
Dalata.3914	Eguineensis.1153
Dalata.1498	Eguineensis.17217
Dalata.1499	Eguineensis.23504
Dalata.1501	Eguineensis.21815
Dalata.1502	Eguineensis.6761
Dalata.1503	Eguineensis.21817
Dalata.5306	Eguineensis.1156
Dalata.6134	Eguineensis.1157
Dalata.1509	Eguineensis.6773
Dalata.1510	Eguineensis.19901
Dalata.11230	Eguineensis.1160
Dalata.11227	Eguineensis.1165
Dalata.1522	Eguineensis.6834
Dalata.1523	Eguineensis.6835
Dalata.1524	Eguineensis.6837
Dalata.1526	Eguineensis.6841
Dalata.18736	Eguineensis.1174
Dalata.1527	Eguineensis.6842
Dalata.1528	Eguineensis.6820
Dalata.1529	Eguineensis.6843
Dalata.1536	Eguineensis.17137
Dalata.11177	Eguineensis.1186
Dalata.1539	Eguineensis.6849
Dalata.1540	Eguineensis.17134
Dalata.11178	Eguineensis.1187
Dalata.1541	Eguineensis.6851
Dalata.1542	Eguineensis.6852
Dalata.18740	Eguineensis.1191
Dalata.1543	Eguineensis.15485
Dalata.11179	Eguineensis.1192
Dalata.22689	Eguineensis.1193
Dalata.11185	Eguineensis.1195
Dalata.1549	Eguineensis.6861
Dalata.1550	Eguineensis.6860
Dalata.1551	Eguineensis.17127
Dalata.1552	Eguineensis.17124
Dalata.11187	Eguineensis.1206
Dalata.1556	Eguineensis.6867
Dalata.18752	Eguineensis.1215
Dalata.11188	Eguineensis.1218
Dalata.18754	Eguineensis.1219
Dalata.18757	Eguineensis.1221
Dalata.11191	Eguineensis.1222
Dalata.1576	Eguineensis.17114
Dalata.18758	Eguineensis.1223
Dalata.1578	Eguineensis.19957
Dalata.11174	Eguineensis.1226
Dalata.18720	Eguineensis.1227
Dalata.1580	Eguineensis.6881
Dalata.11173	Eguineensis.1228
Dalata.1581	Eguineensis.19960
Dalata.18718	Eguineensis.1229
Dalata.7079	Eguineensis.1233
Dalata.18712	Eguineensis.1235
Dalata.18705	Eguineensis.1236
Dalata.1585	Eguineensis.15502
Dalata.1586	Eguineensis.19963
Dalata.11162	Eguineensis.1238
Dalata.22705	Eguineensis.1239
Dalata.18702	Eguineensis.1240
Dalata.11160	Eguineensis.1241
Dalata.1587	Eguineensis.6888
Dalata.1588	Eguineensis.6889
Dalata.1590	Eguineensis.6891
Dalata.1591	Eguineensis.6893
Dalata.1592	Eguineensis.15508
Dalata.1594	Eguineensis.6895
Dalata.1595	Eguineensis.26272
Dalata.1596	Eguineensis.17184
Dalata.11149	Eguineensis.1248
Dalata.1597	Eguineensis.6897
Dalata.1598	Eguineensis.6898
Dalata.1599	Eguineensis.6900
Dalata.22712	Eguineensis.1252
Dalata.18698	Eguineensis.1254
Dalata.11147	Eguineensis.1255
Dalata.18696	Eguineensis.1256
Dalata.11884	Eguineensis.1260
Dalata.18692	Eguineensis.1263
Dalata.18690	Eguineensis.1264
Dalata.10982	Eguineensis.1265
Dalata.10983	Eguineensis.1266
Dalata.1618	Eguineensis.24216
Dalata.1620	Eguineensis.25393
Dalata.11131	Eguineensis.1271
Dalata.1627	Eguineensis.22525
Dalata.1629	Eguineensis.16496
Dalata.1630	Eguineensis.22531
Dalata.1631	Eguineensis.24503
Dalata.18678	Eguineensis.1280
Dalata.11129	Eguineensis.1282
Dalata.1635	Eguineensis.24718
Dalata.11124	Eguineensis.1285
Dalata.11123	Eguineensis.1286
Dalata.11121	Eguineensis.1287
Dalata.18670	Eguineensis.1289
Dalata.11118	Eguineensis.1291
Dalata.1646	Eguineensis.24311
Dalata.18665	Eguineensis.1293
Dalata.1649	Eguineensis.25708
Dalata.18662	Eguineensis.1297
Dalata.1665	Eguineensis.24858
Dalata.18652	Eguineensis.1303
Dalata.1666	Eguineensis.24317
Dalata.1667	Eguineensis.6708
Dalata.1668	Eguineensis.6707
Dalata.18653	Eguineensis.1304
Dalata.1673	Eguineensis.25476
Dalata.1677	Eguineensis.23935
Dalata.1678	Eguineensis.6703
Dalata.25148	Eguineensis.1306
Dalata.1680	Eguineensis.22209
Dalata.18660	Eguineensis.1307
Dalata.1681	Eguineensis.6699
Dalata.11107	Eguineensis.1310
Dalata.1683	Eguineensis.14185
Dalata.18649	Eguineensis.1311
Dalata.1685	Eguineensis.16535
Dalata.11102	Eguineensis.1315
Dalata.18640	Eguineensis.1317
Dalata.18639	Eguineensis.1318
Dalata.1689	Eguineensis.16538
Dalata.1690	Eguineensis.6711
Dalata.16710	Eguineensis.1321
Dalata.11098	Eguineensis.1323
Dalata.18636	Eguineensis.1324
Dalata.1695	Eguineensis.23856
Dalata.1696	Eguineensis.22187
Dalata.1697	Eguineensis.6721
Dalata.1699	Eguineensis.6723
Dalata.11091	Eguineensis.1330
Dalata.1700	Eguineensis.19980
Dalata.1705	Eguineensis.23769
Dalata.1708	Eguineensis.23768
Dalata.1709	Eguineensis.23767
Dalata.1710	Eguineensis.6730
Dalata.1712	Eguineensis.17097
Dalata.1713	Eguineensis.24040
Dalata.11076	Eguineensis.1341
Dalata.1714	Eguineensis.24039
Dalata.1715	Eguineensis.19975
Dalata.18622	Eguineensis.1342
Dalata.11074	Eguineensis.1344
Dalata.18621	Eguineensis.1345
Dalata.22748	Eguineensis.1347
Dalata.2388	Eguineensis.1350
Dalata.1727	Eguineensis.6737
Dalata.1728	Eguineensis.17102
Dalata.22749	Eguineensis.1352
Dalata.1730	Eguineensis.6740
Dalata.24406	Eguineensis.1353
Dalata.1732	Eguineensis.6744
Dalata.11069	Eguineensis.1354
Dalata.18605	Eguineensis.1355
Dalata.11068	Eguineensis.1356
Dalata.11067	Eguineensis.1357
Dalata.1733	Eguineensis.6745
Dalata.13655	Eguineensis.1358
Dalata.1735	Eguineensis.17351
Dalata.11063	Eguineensis.1362
Dalata.22216	Eguineensis.1363
Dalata.1736	Eguineensis.6746
Dalata.1737	Eguineensis.6747
Dalata.1738	Eguineensis.6751
Dalata.1739	Eguineensis.6753
Dalata.1740	Eguineensis.17108
Dalata.1742	Eguineensis.22539
Dalata.1743	Eguineensis.22538
Dalata.18587	Eguineensis.1370
Dalata.1745	Eguineensis.15452
Dalata.18585	Eguineensis.1372
Dalata.18583	Eguineensis.1374
Dalata.18579	Eguineensis.1375
Dalata.1751	Eguineensis.6690
Dalata.1752	Eguineensis.6688
Dalata.1753	Eguineensis.6687
Dalata.18576	Eguineensis.1378
Dalata.1754	Eguineensis.24489
Dalata.22205	Eguineensis.1380
Dalata.1756	Eguineensis.6684
Dalata.22203	Eguineensis.1381
Dalata.18568	Eguineensis.1382
Dalata.1757	Eguineensis.6680
Dalata.1760	Eguineensis.17347
Dalata.11044	Eguineensis.1388
Dalata.11043	Eguineensis.1389
Dalata.11042	Eguineensis.1390
Dalata.1768	Eguineensis.22294
Dalata.1770	Eguineensis.15519
Dalata.1771	Eguineensis.6903
Dalata.1773	Eguineensis.6904
Dalata.11036	Eguineensis.1394
Dalata.1775	Eguineensis.19872
Dalata.1776	Eguineensis.15512
Dalata.1777	Eguineensis.6910
Dalata.18544	Eguineensis.1398
Dalata.11035	Eguineensis.1400
Dalata.18537	Eguineensis.1401
Dalata.18535	Eguineensis.1402
Dalata.1780	Eguineensis.6911
Dalata.11033	Eguineensis.1403
Dalata.1785	Eguineensis.6913
Dalata.1786	Eguineensis.15526
Dalata.18529	Eguineensis.1405
Dalata.1787	Eguineensis.6914
Dalata.1789	Eguineensis.6916
Dalata.1790	Eguineensis.6917
Dalata.18524	Eguineensis.1411
Dalata.1799	Eguineensis.6918
Dalata.1800	Eguineensis.19865
Dalata.1801	Eguineensis.6621
Dalata.18519	Eguineensis.1415
Dalata.1802	Eguineensis.15537
Dalata.1803	Eguineensis.15539
Dalata.1804	Eguineensis.17207
Dalata.1805	Eguineensis.6928
Dalata.11020	Eguineensis.1418
Dalata.1806	Eguineensis.15550
Dalata.1807	Eguineensis.15551
Dalata.1809	Eguineensis.15553
Dalata.1810	Eguineensis.6932
Dalata.1811	Eguineensis.6933
Dalata.1813	Eguineensis.6935
Dalata.1814	Eguineensis.6937
Dalata.1815	Eguineensis.15561
Dalata.19247	Eguineensis.1423
Dalata.19246	Eguineensis.1424
Dalata.18514	Eguineensis.1425
Dalata.18515	Eguineensis.1426
Dalata.11012	Eguineensis.1429
Dalata.19240	Eguineensis.1430
Dalata.19239	Eguineensis.1431
Dalata.18509	Eguineensis.1432
Dalata.11003	Eguineensis.1433
Dalata.18506	Eguineensis.1434
Dalata.1839	Eguineensis.15529
Dalata.11080	Eguineensis.1440
Dalata.10999	Eguineensis.1441
Dalata.10997	Eguineensis.1442
Dalata.18499	Eguineensis.1444
Dalata.10996	Eguineensis.1445
Dalata.1852	Eguineensis.6941
Dalata.18496	Eguineensis.1449
Dalata.1853	Eguineensis.6943
Dalata.1855	Eguineensis.15564
Dalata.1858	Eguineensis.6946
Dalata.1859	Eguineensis.6947
Dalata.1860	Eguineensis.19850
Dalata.10979	Eguineensis.1456
Dalata.10974	Eguineensis.1459
Dalata.10981	Eguineensis.1460
Dalata.1861	Eguineensis.17222
Dalata.1862	Eguineensis.16172
Dalata.9996	Eguineensis.1462
Dalata.1863	Eguineensis.7755
Dalata.1864	Eguineensis.7757
Dalata.1865	Eguineensis.7758
Dalata.10764	Eguineensis.1464
Dalata.1866	Eguineensis.16176
Dalata.16010	Eguineensis.1466
Dalata.1867	Eguineensis.7766
Dalata.15904	Eguineensis.1467
Dalata.1868	Eguineensis.16179
Dalata.1869	Eguineensis.7767
Dalata.18039	Eguineensis.1468
Dalata.1872	Eguineensis.16182
Dalata.18037	Eguineensis.1470
Dalata.1874	Eguineensis.16184
Dalata.18036	Eguineensis.1471
Dalata.10763	Eguineensis.1472
Dalata.1875	Eguineensis.16185
Dalata.18032	Eguineensis.1473
Dalata.3032	Eguineensis.1474
Dalata.1876	Eguineensis.7772
Dalata.18031	Eguineensis.1476
Dalata.1877	Eguineensis.7775
Dalata.1878	Eguineensis.26479
Dalata.1879	Eguineensis.7776
Dalata.1880	Eguineensis.7777
Dalata.18022	Eguineensis.1478
Dalata.18019	Eguineensis.1480
Dalata.1885	Eguineensis.16195
Dalata.9932	Eguineensis.1481
Dalata.1890	Eguineensis.7783
Dalata.14524	Eguineensis.1483
Dalata.1892	Eguineensis.16190
Dalata.9933	Eguineensis.1485
Dalata.1893	Eguineensis.7779
Dalata.9975	Eguineensis.1486
Dalata.1895	Eguineensis.7791
Dalata.1897	Eguineensis.7794
Dalata.1898	Eguineensis.7795
Dalata.11458	Eguineensis.1493
Dalata.1902	Eguineensis.7805
Dalata.18016	Eguineensis.1499
Dalata.1910	Eguineensis.6348
Dalata.18015	Eguineensis.1500
Dalata.1913	Eguineensis.7814
Dalata.9942	Eguineensis.1502
Dalata.1919	Eguineensis.16213
Dalata.1920	Eguineensis.16214
Dalata.1921	Eguineensis.16215
Dalata.1922	Eguineensis.7830
Dalata.18005	Eguineensis.1505
Dalata.1923	Eguineensis.22975
Dalata.18004	Eguineensis.1506
Dalata.1924	Eguineensis.12203
Dalata.1925	Eguineensis.16218
Dalata.18000	Eguineensis.1513
Dalata.1934	Eguineensis.16219
Dalata.17999	Eguineensis.1516
Dalata.9957	Eguineensis.1518
Dalata.9959	Eguineensis.1519
Dalata.9958	Eguineensis.1520
Dalata.9966	Eguineensis.1521
Dalata.1940	Eguineensis.16230
Dalata.1942	Eguineensis.16232
Dalata.9970	Eguineensis.1524
Dalata.1944	Eguineensis.23536
Dalata.17990	Eguineensis.1525
Dalata.10970	Eguineensis.1526
Dalata.1945	Eguineensis.25176
Dalata.18477	Eguineensis.1527
Dalata.1946	Eguineensis.16235
Dalata.1947	Eguineensis.7880
Dalata.1948	Eguineensis.17302
Dalata.10969	Eguineensis.1528
Dalata.10968	Eguineensis.1529
Dalata.10967	Eguineensis.1530
Dalata.1951	Eguineensis.7877
Dalata.1952	Eguineensis.17307
Dalata.10963	Eguineensis.1532
Dalata.1953	Eguineensis.7875
Dalata.10962	Eguineensis.1533
Dalata.18468	Eguineensis.1534
Dalata.1955	Eguineensis.26134
Dalata.1956	Eguineensis.7249
Dalata.18467	Eguineensis.1535
Dalata.1962	Eguineensis.5610
Dalata.1964	Eguineensis.17312
Dalata.18466	Eguineensis.1539
Dalata.1969	Eguineensis.16244
Dalata.18463	Eguineensis.1543
Dalata.1973	Eguineensis.13863
Dalata.1974	Eguineensis.23367
Dalata.1975	Eguineensis.7861
Dalata.10959	Eguineensis.1546
Dalata.18459	Eguineensis.1547
Dalata.1976	Eguineensis.7860
Dalata.18458	Eguineensis.1548
Dalata.1977	Eguineensis.16249
Dalata.1978	Eguineensis.21882
Dalata.10956	Eguineensis.1549
Dalata.1979	Eguineensis.17324
Dalata.18456	Eguineensis.1550
Dalata.10955	Eguineensis.1551
Dalata.1981	Eguineensis.7852
Dalata.1982	Eguineensis.16254
Dalata.18454	Eguineensis.1553
Dalata.1985	Eguineensis.16260
Dalata.1986	Eguineensis.16261
Dalata.1987	Eguineensis.7843
Dalata.18451	Eguineensis.1556
Dalata.1989	Eguineensis.25816
Dalata.1990	Eguineensis.16270
Dalata.18450	Eguineensis.1557
Dalata.1993	Eguineensis.23012
Dalata.1994	Eguineensis.12008
Dalata.1995	Eguineensis.12007
Dalata.10951	Eguineensis.1560
Dalata.1996	Eguineensis.12006
