Dalata.17	Eguineensis.17323
Dalata.3921	Eguineensis.1151
Dalata.3924	Eguineensis.1033
Dalata.3925	Eguineensis.1039
Dalata.3926	Eguineensis.1035
Dalata.3927	Eguineensis.1050
Dalata.3933	Eguineensis.427
Dalata.3937	Eguineensis.437
Dalata.3963	Eguineensis.471
Dalata.3969	Eguineensis.472
Dalata.3975	Eguineensis.481
Dalata.3977	Eguineensis.486
Dalata.3978	Eguineensis.488
Dalata.3986	Eguineensis.495
Dalata.3987	Eguineensis.496
Dalata.3989	Eguineensis.498
Dalata.3991	Eguineensis.500
Dalata.3992	Eguineensis.503
Dalata.4006	Eguineensis.529
Dalata.4008	Eguineensis.541
Dalata.4009	Eguineensis.542
Dalata.4019	Eguineensis.548
Dalata.4020	Eguineensis.551
Dalata.4021	Eguineensis.552
Dalata.4022	Eguineensis.553
Dalata.4027	Eguineensis.568
Dalata.4028	Eguineensis.571
Dalata.4029	Eguineensis.577
Dalata.4030	Eguineensis.580
Dalata.4035	Eguineensis.591
Dalata.4040	Eguineensis.599
Dalata.4048	Eguineensis.281
Dalata.4049	Eguineensis.279
Dalata.4050	Eguineensis.277
Dalata.4051	Eguineensis.276
Dalata.4053	Eguineensis.274
Dalata.4058	Eguineensis.267
Dalata.4059	Eguineensis.266
Dalata.4069	Eguineensis.259
Dalata.4070	Eguineensis.258
Dalata.4071	Eguineensis.257
Dalata.4072	Eguineensis.256
Dalata.4074	Eguineensis.255
Dalata.4076	Eguineensis.253
Dalata.4081	Eguineensis.246
Dalata.4082	Eguineensis.245
Dalata.4088	Eguineensis.240
Dalata.4093	Eguineensis.233
Dalata.4095	Eguineensis.223
Dalata.4100	Eguineensis.219
Dalata.4109	Eguineensis.206
Dalata.4111	Eguineensis.202
Dalata.4112	Eguineensis.201
Dalata.4116	Eguineensis.191
Dalata.4123	Eguineensis.174
Dalata.4129	Eguineensis.159
Dalata.4130	Eguineensis.157
Dalata.4131	Eguineensis.155
Dalata.4135	Eguineensis.148
Dalata.4136	Eguineensis.147
Dalata.4139	Eguineensis.144
Dalata.4140	Eguineensis.143
Dalata.4145	Eguineensis.114
Dalata.4146	Eguineensis.117
Dalata.4147	Eguineensis.118
Dalata.4148	Eguineensis.135
Dalata.4149	Eguineensis.139
Dalata.4156	Eguineensis.100
Dalata.4157	Eguineensis.97
Dalata.4161	Eguineensis.91
Dalata.4162	Eguineensis.90
Dalata.4165	Eguineensis.77
Dalata.4167	Eguineensis.73
Dalata.4170	Eguineensis.67
Dalata.4172	Eguineensis.60
Dalata.4179	Eguineensis.51
Dalata.4180	Eguineensis.50
Dalata.4182	Eguineensis.40
Dalata.4187	Eguineensis.30
Dalata.4190	Eguineensis.25
Dalata.4199	Eguineensis.18
Dalata.4200	Eguineensis.17
Dalata.4202	Eguineensis.13
Dalata.4211	Eguineensis.7
Dalata.4212	Eguineensis.6
Dalata.4214	Eguineensis.4
Dalata.3136	Eguineensis.2833
Dalata.3148	Eguineensis.2814
Dalata.3152	Eguineensis.2815
Dalata.3153	Eguineensis.2816
Dalata.3154	Eguineensis.2817
Dalata.3155	Eguineensis.2818
Dalata.3158	Eguineensis.2822
Dalata.3159	Eguineensis.2823
Dalata.3160	Eguineensis.2824
Dalata.3142	Eguineensis.2385
Dalata.3143	Eguineensis.2384
Dalata.3144	Eguineensis.2383
Dalata.3145	Eguineensis.2381
Dalata.3169	Eguineensis.2388
Dalata.3170	Eguineensis.2391
Dalata.3172	Eguineensis.2397
Dalata.3174	Eguineensis.2519
Dalata.3178	Eguineensis.2406
Dalata.3179	Eguineensis.2408
Dalata.3184	Eguineensis.2411
Dalata.3188	Eguineensis.2413
Dalata.3190	Eguineensis.2415
Dalata.3191	Eguineensis.2418
Dalata.3192	Eguineensis.2419
Dalata.3193	Eguineensis.2420
Dalata.3194	Eguineensis.2424
Dalata.3200	Eguineensis.2433
Dalata.3201	Eguineensis.2434
Dalata.3204	Eguineensis.2439
Dalata.3205	Eguineensis.2436
Dalata.3206	Eguineensis.2493
Dalata.3213	Eguineensis.2465
Dalata.3222	Eguineensis.2457
Dalata.3226	Eguineensis.2454
Dalata.3228	Eguineensis.2448
Dalata.3229	Eguineensis.2445
Dalata.3235	Eguineensis.2483
Dalata.3237	Eguineensis.2482
Dalata.3241	Eguineensis.2478
Dalata.3247	Eguineensis.2477
Dalata.3249	Eguineensis.2474
Dalata.3255	Eguineensis.2506
Dalata.3257	Eguineensis.2508
Dalata.3261	Eguineensis.2518
Dalata.3262	Eguineensis.2515
Dalata.3265	Eguineensis.2522
Dalata.3267	Eguineensis.2523
Dalata.3268	Eguineensis.2527
Dalata.3270	Eguineensis.2529
Dalata.3274	Eguineensis.2530
Dalata.3275	Eguineensis.2531
Dalata.3284	Eguineensis.2534
Dalata.3285	Eguineensis.2535
Dalata.3286	Eguineensis.2536
Dalata.3288	Eguineensis.2541
Dalata.3289	Eguineensis.2542
Dalata.3294	Eguineensis.2549
Dalata.3300	Eguineensis.2557
Dalata.3301	Eguineensis.2558
Dalata.3304	Eguineensis.2561
Dalata.3305	Eguineensis.2562
Dalata.3308	Eguineensis.2568
Dalata.3310	Eguineensis.2571
Dalata.3314	Eguineensis.2576
Dalata.3316	Eguineensis.2577
Dalata.3317	Eguineensis.2580
Dalata.3318	Eguineensis.2583
Dalata.3324	Eguineensis.2601
Dalata.3325	Eguineensis.2600
Dalata.3327	Eguineensis.2598
Dalata.3331	Eguineensis.2604
Dalata.3332	Eguineensis.2605
Dalata.3333	Eguineensis.2606
Dalata.3337	Eguineensis.2614
Dalata.3344	Eguineensis.2621
Dalata.3349	Eguineensis.2624
Dalata.3352	Eguineensis.2628
Dalata.3353	Eguineensis.2634
Dalata.3355	Eguineensis.2635
Dalata.3376	Eguineensis.2654
Dalata.3378	Eguineensis.2785
Dalata.3381	Eguineensis.2661
Dalata.3383	Eguineensis.2663
Dalata.3384	Eguineensis.2664
Dalata.3391	Eguineensis.2670
Dalata.3395	Eguineensis.2677
Dalata.3396	Eguineensis.2682
Dalata.3400	Eguineensis.2792
Dalata.3402	Eguineensis.2789
Dalata.3404	Eguineensis.2780
Dalata.3405	Eguineensis.2776
Dalata.3409	Eguineensis.2773
Dalata.3410	Eguineensis.2771
Dalata.3411	Eguineensis.2766
Dalata.3412	Eguineensis.2765
Dalata.3415	Eguineensis.2763
Dalata.3417	Eguineensis.2758
Dalata.3431	Eguineensis.2740
Dalata.3435	Eguineensis.2735
Dalata.3437	Eguineensis.2739
Dalata.3443	Eguineensis.2734
Dalata.3452	Eguineensis.2726
Dalata.3455	Eguineensis.2723
Dalata.3456	Eguineensis.2722
Dalata.3457	Eguineensis.2721
Dalata.3460	Eguineensis.2714
Dalata.3464	Eguineensis.2710
Dalata.3465	Eguineensis.2708
Dalata.4249	Eguineensis.7084
Dalata.4252	Eguineensis.7077
Dalata.4253	Eguineensis.7075
Dalata.4254	Eguineensis.7073
Dalata.4261	Eguineensis.7067
Dalata.4322	Eguineensis.7134
Dalata.4327	Eguineensis.7141
Dalata.4328	Eguineensis.7142
Dalata.4330	Eguineensis.7148
Dalata.4331	Eguineensis.7152
Dalata.4333	Eguineensis.7156
Dalata.4334	Eguineensis.7157
Dalata.4335	Eguineensis.7158
Dalata.4336	Eguineensis.7159
Dalata.4344	Eguineensis.7179
Dalata.4346	Eguineensis.7182
Dalata.4353	Eguineensis.7196
Dalata.4354	Eguineensis.7200
Dalata.4356	Eguineensis.7201
Dalata.4357	Eguineensis.7202
Dalata.4359	Eguineensis.7204
Dalata.4362	Eguineensis.7212
Dalata.4369	Eguineensis.7245
Dalata.4370	Eguineensis.7242
Dalata.4371	Eguineensis.7241
Dalata.4372	Eguineensis.7239
Dalata.4377	Eguineensis.7230
Dalata.4378	Eguineensis.7226
Dalata.4379	Eguineensis.7225
Dalata.4381	Eguineensis.7223
Dalata.4386	Eguineensis.6953
Dalata.4391	Eguineensis.6959
Dalata.4393	Eguineensis.6964
Dalata.4400	Eguineensis.6993
Dalata.4402	Eguineensis.6995
Dalata.4404	Eguineensis.6996
Dalata.4405	Eguineensis.6997
Dalata.4409	Eguineensis.7000
Dalata.4417	Eguineensis.7004
Dalata.4429	Eguineensis.7750
Dalata.4430	Eguineensis.7749
Dalata.4434	Eguineensis.7744
Dalata.4441	Eguineensis.7728
Dalata.4444	Eguineensis.7725
Dalata.4520	Eguineensis.6388
Dalata.4523	Eguineensis.6389
Dalata.4525	Eguineensis.6390
Dalata.4532	Eguineensis.6396
Dalata.4534	Eguineensis.6398
Dalata.4536	Eguineensis.6400
Dalata.4540	Eguineensis.6406
Dalata.4541	Eguineensis.6413
Dalata.4547	Eguineensis.6386
Dalata.4549	Eguineensis.6417
Dalata.4552	Eguineensis.7628
Dalata.4556	Eguineensis.7619
Dalata.4564	Eguineensis.7613
Dalata.4567	Eguineensis.7608
Dalata.4568	Eguineensis.7607
Dalata.4572	Eguineensis.7603
Dalata.4574	Eguineensis.7599
Dalata.4576	Eguineensis.7596
Dalata.4579	Eguineensis.7591
Dalata.4583	Eguineensis.7581
Dalata.4585	Eguineensis.7579
Dalata.4586	Eguineensis.7578
Dalata.4587	Eguineensis.7577
Dalata.4588	Eguineensis.7576
Dalata.4589	Eguineensis.7575
Dalata.4592	Eguineensis.7568
Dalata.4605	Eguineensis.7504
Dalata.4606	Eguineensis.7505
Dalata.4608	Eguineensis.7506
Dalata.4610	Eguineensis.7512
Dalata.4612	Eguineensis.7516
Dalata.4619	Eguineensis.7520
Dalata.4626	Eguineensis.7528
Dalata.4635	Eguineensis.7531
Dalata.4636	Eguineensis.7532
Dalata.4642	Eguineensis.7541
Dalata.4645	Eguineensis.7542
Dalata.4646	Eguineensis.7543
Dalata.4648	Eguineensis.7545
Dalata.4650	Eguineensis.7547
Dalata.4651	Eguineensis.7548
Dalata.4654	Eguineensis.7550
Dalata.4656	Eguineensis.7554
Dalata.4666	Eguineensis.7563
Dalata.4674	Eguineensis.7499
Dalata.4675	Eguineensis.7498
Dalata.4690	Eguineensis.7477
Dalata.4693	Eguineensis.7479
Dalata.4695	Eguineensis.7481
Dalata.4700	Eguineensis.7489
Dalata.4701	Eguineensis.7490
Dalata.4707	Eguineensis.7473
Dalata.4710	Eguineensis.7471
Dalata.4711	Eguineensis.7470
Dalata.4712	Eguineensis.7469
Dalata.4713	Eguineensis.7467
Dalata.4717	Eguineensis.7456
Dalata.4718	Eguineensis.7455
Dalata.4723	Eguineensis.7451
Dalata.4727	Eguineensis.7443
Dalata.4730	Eguineensis.7435
Dalata.4733	Eguineensis.7426
Dalata.4734	Eguineensis.7425
Dalata.4735	Eguineensis.7422
Dalata.4736	Eguineensis.7421
Dalata.4738	Eguineensis.7419
Dalata.4743	Eguineensis.7409
Dalata.4744	Eguineensis.7406
Dalata.4748	Eguineensis.7401
Dalata.4749	Eguineensis.7399
Dalata.4751	Eguineensis.7397
Dalata.4757	Eguineensis.7381
Dalata.4760	Eguineensis.7380
Dalata.4761	Eguineensis.7379
Dalata.4763	Eguineensis.7378
Dalata.4764	Eguineensis.7390
Dalata.4765	Eguineensis.7392
Dalata.4767	Eguineensis.7393
Dalata.4769	Eguineensis.7396
Dalata.4772	Eguineensis.7363
Dalata.4773	Eguineensis.7361
Dalata.4779	Eguineensis.7358
Dalata.4785	Eguineensis.7350
Dalata.4787	Eguineensis.7347
Dalata.4789	Eguineensis.7343
Dalata.4799	Eguineensis.7342
Dalata.4811	Eguineensis.7329
Dalata.4819	Eguineensis.7319
Dalata.4820	Eguineensis.7318
Dalata.4821	Eguineensis.7317
Dalata.4822	Eguineensis.7316
Dalata.4823	Eguineensis.7315
Dalata.4824	Eguineensis.7314
Dalata.4827	Eguineensis.7311
Dalata.4831	Eguineensis.7307
Dalata.4837	Eguineensis.7304
Dalata.4839	Eguineensis.7301
Dalata.4840	Eguineensis.7300
Dalata.4846	Eguineensis.7290
Dalata.4850	Eguineensis.7287
Dalata.4851	Eguineensis.7283
Dalata.4853	Eguineensis.7281
Dalata.4854	Eguineensis.7280
Dalata.4855	Eguineensis.7274
Dalata.3596	Eguineensis.10393
Dalata.3613	Eguineensis.10392
Dalata.3614	Eguineensis.10389
Dalata.3636	Eguineensis.10370
Dalata.3645	Eguineensis.10365
Dalata.3693	Eguineensis.10346
Dalata.3696	Eguineensis.10350
Dalata.3697	Eguineensis.10351
Dalata.3710	Eguineensis.10358
Dalata.3711	Eguineensis.10360
Dalata.3712	Eguineensis.10361
Dalata.3738	Eguineensis.10193
Dalata.3750	Eguineensis.10209
Dalata.3766	Eguineensis.10270
Dalata.3769	Eguineensis.10267
Dalata.3768	Eguineensis.10266
Dalata.3772	Eguineensis.10261
Dalata.3773	Eguineensis.10258
Dalata.3776	Eguineensis.10256
Dalata.3795	Eguineensis.10231
Dalata.3800	Eguineensis.10225
Dalata.3801	Eguineensis.10274
Dalata.3805	Eguineensis.10278
Dalata.3808	Eguineensis.10282
Dalata.3815	Eguineensis.10289
Dalata.3823	Eguineensis.10130
Dalata.3830	Eguineensis.10140
Dalata.3840	Eguineensis.10145
Dalata.3844	Eguineensis.10148
Dalata.3870	Eguineensis.10160
Dalata.3875	Eguineensis.10165
Dalata.3880	Eguineensis.10168
Dalata.3888	Eguineensis.10116
Dalata.3893	Eguineensis.10097
Dalata.3894	Eguineensis.10111
Dalata.3920	Eguineensis.10066
Dalata.3922	Eguineensis.10118
Dalata.3929	Eguineensis.10515
Dalata.3930	Eguineensis.10513
Dalata.3931	Eguineensis.10512
Dalata.3935	Eguineensis.10509
Dalata.3941	Eguineensis.10503
Dalata.3942	Eguineensis.10500
Dalata.3947	Eguineensis.10496
Dalata.3967	Eguineensis.10465
Dalata.3988	Eguineensis.10448
Dalata.3998	Eguineensis.10426
Dalata.4001	Eguineensis.10428
Dalata.4002	Eguineensis.10429
Dalata.4023	Eguineensis.10441
Dalata.4026	Eguineensis.10306
Dalata.4031	Eguineensis.10319
Dalata.4032	Eguineensis.10320
Dalata.4036	Eguineensis.10329
Dalata.4043	Eguineensis.10337
Dalata.4054	Eguineensis.10604
Dalata.4055	Eguineensis.10605
Dalata.4057	Eguineensis.10606
Dalata.4068	Eguineensis.10611
Dalata.4078	Eguineensis.10619
Dalata.4079	Eguineensis.10620
Dalata.4080	Eguineensis.10621
Dalata.4096	Eguineensis.10639
Dalata.4099	Eguineensis.10641
Dalata.4108	Eguineensis.10644
Dalata.4122	Eguineensis.10663
Dalata.4132	Eguineensis.10672
Dalata.4141	Eguineensis.10676
Dalata.4142	Eguineensis.10679
Dalata.4150	Eguineensis.10680
Dalata.4151	Eguineensis.10694
Dalata.4155	Eguineensis.10697
Dalata.4178	Eguineensis.10717
Dalata.4181	Eguineensis.10720
Dalata.4185	Eguineensis.10728
Dalata.4186	Eguineensis.10730
Dalata.4191	Eguineensis.10733
Dalata.4192	Eguineensis.10735
Dalata.4198	Eguineensis.10737
Dalata.3035	Eguineensis.11595
Dalata.3036	Eguineensis.11594
Dalata.3064	Eguineensis.11640
Dalata.3067	Eguineensis.11633
Dalata.3074	Eguineensis.11598
Dalata.3085	Eguineensis.11618
Dalata.3039	Eguineensis.12199
Dalata.3055	Eguineensis.12197
Dalata.3056	Eguineensis.12188
Dalata.3080	Eguineensis.12212
Dalata.3081	Eguineensis.12211
Dalata.3082	Eguineensis.12209
Dalata.3084	Eguineensis.12215
Dalata.3087	Eguineensis.12224
Dalata.3090	Eguineensis.12193
Dalata.3105	Eguineensis.12235
Dalata.3181	Eguineensis.12384
Dalata.3185	Eguineensis.12386
Dalata.3209	Eguineensis.12358
Dalata.3221	Eguineensis.12369
Dalata.3232	Eguineensis.12372
Dalata.3239	Eguineensis.12353
Dalata.3251	Eguineensis.12325
Dalata.3258	Eguineensis.12329
Dalata.3259	Eguineensis.12330
Dalata.3263	Eguineensis.12333
Dalata.3277	Eguineensis.12343
Dalata.3393	Eguineensis.14121
Dalata.3403	Eguineensis.14104
Dalata.3406	Eguineensis.14102
Dalata.3416	Eguineensis.14128
Dalata.3424	Eguineensis.14149
Dalata.3442	Eguineensis.14162
Dalata.3453	Eguineensis.14176
Dalata.3474	Eguineensis.14246
Dalata.3483	Eguineensis.14223
Dalata.3042	Eguineensis.15015
Dalata.3043	Eguineensis.15014
Dalata.3046	Eguineensis.15007
Dalata.3049	Eguineensis.15006
Dalata.3050	Eguineensis.15005
Dalata.3054	Eguineensis.15004
Dalata.3091	Eguineensis.14996
Dalata.3095	Eguineensis.14987
Dalata.3098	Eguineensis.14986
Dalata.3099	Eguineensis.14982
Dalata.3116	Eguineensis.14968
Dalata.3117	Eguineensis.14966
Dalata.4324	Eguineensis.15766
Dalata.4329	Eguineensis.15771
Dalata.4338	Eguineensis.15786
Dalata.4341	Eguineensis.15791
Dalata.4342	Eguineensis.15792
Dalata.4343	Eguineensis.15794
Dalata.4349	Eguineensis.15807
Dalata.4358	Eguineensis.15815
Dalata.4364	Eguineensis.15823
Dalata.4375	Eguineensis.15837
Dalata.4383	Eguineensis.15833
Dalata.4384	Eguineensis.15613
Dalata.4389	Eguineensis.15617
Dalata.4401	Eguineensis.15632
Dalata.4410	Eguineensis.15639
Dalata.4416	Eguineensis.15640
Dalata.4457	Eguineensis.15453
Dalata.4478	Eguineensis.15418
Dalata.4481	Eguineensis.15420
Dalata.4493	Eguineensis.15427
Dalata.4503	Eguineensis.15435
Dalata.4508	Eguineensis.15447
Dalata.4509	Eguineensis.15448
Dalata.4513	Eguineensis.15444
Dalata.4561	Eguineensis.16094
Dalata.4565	Eguineensis.16090
Dalata.4571	Eguineensis.16086
Dalata.4577	Eguineensis.16082
Dalata.4582	Eguineensis.16075
Dalata.4590	Eguineensis.16071
Dalata.4595	Eguineensis.16064
Dalata.4604	Eguineensis.16007
Dalata.4613	Eguineensis.16015
Dalata.4615	Eguineensis.16016
Dalata.4622	Eguineensis.16023
Dalata.4634	Eguineensis.16026
Dalata.4637	Eguineensis.16029
Dalata.4640	Eguineensis.16031
Dalata.4643	Eguineensis.16035
Dalata.4647	Eguineensis.16038
Dalata.4653	Eguineensis.16043
Dalata.4657	Eguineensis.16046
Dalata.4660	Eguineensis.16048
Dalata.4664	Eguineensis.16051
Dalata.4673	Eguineensis.16001
Dalata.4676	Eguineensis.16000
Dalata.4679	Eguineensis.15998
Dalata.4682	Eguineensis.15996
Dalata.4683	Eguineensis.15995
Dalata.4687	Eguineensis.15983
Dalata.4691	Eguineensis.15984
Dalata.4696	Eguineensis.15985
Dalata.4716	Eguineensis.15974
Dalata.4721	Eguineensis.15972
Dalata.4725	Eguineensis.15966
Dalata.4726	Eguineensis.15965
Dalata.4728	Eguineensis.15961
Dalata.4729	Eguineensis.15953
Dalata.4739	Eguineensis.15949
Dalata.4740	Eguineensis.15950
Dalata.4746	Eguineensis.15918
Dalata.4750	Eguineensis.15939
Dalata.4768	Eguineensis.15938
Dalata.4774	Eguineensis.15922
Dalata.4780	Eguineensis.15921
Dalata.4783	Eguineensis.15919
Dalata.4788	Eguineensis.15909
Dalata.4803	Eguineensis.15906
Dalata.4806	Eguineensis.15903
Dalata.4809	Eguineensis.15899
Dalata.4810	Eguineensis.15898
Dalata.4812	Eguineensis.15897
Dalata.4815	Eguineensis.15894
Dalata.4817	Eguineensis.15893
Dalata.4834	Eguineensis.15887
Dalata.4842	Eguineensis.15881
Dalata.4482	Eguineensis.21600
Dalata.4485	Eguineensis.21596
Dalata.4494	Eguineensis.21592
Dalata.4499	Eguineensis.21589
Dalata.4504	Eguineensis.21580
Dalata.4506	Eguineensis.21581
Dalata.4507	Eguineensis.21576
Dalata.4514	Eguineensis.21575
Dalata.3484	Eguineensis.22063
Dalata.3491	Eguineensis.22065
Dalata.3497	Eguineensis.22073
Dalata.3498	Eguineensis.22075
Dalata.3499	Eguineensis.22076
Dalata.3501	Eguineensis.22077
Dalata.3503	Eguineensis.22078
Dalata.3505	Eguineensis.22081
Dalata.4865	Eguineensis.1967
Dalata.4867	Eguineensis.1962
Dalata.4868	Eguineensis.1960
Dalata.4869	Eguineensis.1958
Dalata.4870	Eguineensis.1957
Dalata.4874	Eguineensis.1953
Dalata.4879	Eguineensis.1950
Dalata.4880	Eguineensis.1949
Dalata.4894	Eguineensis.1943
Dalata.4897	Eguineensis.1941
Dalata.4898	Eguineensis.1940
Dalata.4863	Eguineensis.2867
Dalata.4866	Eguineensis.2876
Dalata.4878	Eguineensis.2894
Dalata.4899	Eguineensis.2900
Dalata.4902	Eguineensis.2904
Dalata.4911	Eguineensis.2909
Dalata.4919	Eguineensis.2915
Dalata.4923	Eguineensis.2918
Dalata.4931	Eguineensis.2924
Dalata.4932	Eguineensis.2925
Dalata.4938	Eguineensis.2927
Dalata.4943	Eguineensis.2929
Dalata.4949	Eguineensis.2935
Dalata.4951	Eguineensis.2981
Dalata.4956	Eguineensis.2993
Dalata.4962	Eguineensis.2990
Dalata.4967	Eguineensis.2986
Dalata.4972	Eguineensis.2982
Dalata.4975	Eguineensis.2979
Dalata.4977	Eguineensis.2977
Dalata.4982	Eguineensis.2968
Dalata.4984	Eguineensis.2966
Dalata.4988	Eguineensis.2961
Dalata.4991	Eguineensis.2958
Dalata.5019	Eguineensis.3105
Dalata.5024	Eguineensis.3109
Dalata.5029	Eguineensis.3112
Dalata.5033	Eguineensis.3116
Dalata.5034	Eguineensis.3117
Dalata.5035	Eguineensis.3120
Dalata.5039	Eguineensis.3124
Dalata.5070	Eguineensis.3286
Dalata.5075	Eguineensis.3289
Dalata.5079	Eguineensis.3291
Dalata.5082	Eguineensis.3295
Dalata.5094	Eguineensis.3303
Dalata.5107	Eguineensis.3309
Dalata.5137	Eguineensis.3030
Dalata.5156	Eguineensis.3019
Dalata.5163	Eguineensis.3048
Dalata.5164	Eguineensis.3049
Dalata.5174	Eguineensis.3059
Dalata.5179	Eguineensis.3060
Dalata.5188	Eguineensis.3064
Dalata.5239	Eguineensis.3284
Dalata.5252	Eguineensis.3275
Dalata.5257	Eguineensis.3270
Dalata.5259	Eguineensis.3268
Dalata.5262	Eguineensis.3265
Dalata.5295	Eguineensis.3214
Dalata.5296	Eguineensis.3215
Dalata.5302	Eguineensis.3220
Dalata.5312	Eguineensis.3226
Dalata.5320	Eguineensis.3237
Dalata.5325	Eguineensis.3238
Dalata.5342	Eguineensis.3247
Dalata.5347	Eguineensis.3250
Dalata.5354	Eguineensis.3253
Dalata.5355	Eguineensis.3254
Dalata.5358	Eguineensis.3255
Dalata.5361	Eguineensis.3257
Dalata.5371	Eguineensis.3203
Dalata.5388	Eguineensis.3196
Dalata.5399	Eguineensis.3186
Dalata.5401	Eguineensis.3184
Dalata.5402	Eguineensis.3182
Dalata.5413	Eguineensis.3173
Dalata.5434	Eguineensis.3158
Dalata.5439	Eguineensis.3163
Dalata.5441	Eguineensis.3165
Dalata.5444	Eguineensis.3155
Dalata.5468	Eguineensis.3144
Dalata.5493	Eguineensis.3316
Dalata.5494	Eguineensis.3318
Dalata.5496	Eguineensis.3320
Dalata.5497	Eguineensis.3321
Dalata.5513	Eguineensis.3333
Dalata.5517	Eguineensis.3331
Dalata.5521	Eguineensis.3328
Dalata.6442	Eguineensis.3444
Dalata.6455	Eguineensis.3438
Dalata.6458	Eguineensis.3437
Dalata.6459	Eguineensis.3428
Dalata.6462	Eguineensis.3425
Dalata.6477	Eguineensis.3403
Dalata.6523	Eguineensis.3401
Dalata.6524	Eguineensis.3400
Dalata.6526	Eguineensis.3398
Dalata.6527	Eguineensis.3395
Dalata.6531	Eguineensis.3393
Dalata.6532	Eguineensis.3392
Dalata.6546	Eguineensis.3385
Dalata.6550	Eguineensis.3381
Dalata.6559	Eguineensis.3376
Dalata.6563	Eguineensis.3370
Dalata.6589	Eguineensis.3380
Dalata.7171	Eguineensis.3887
Dalata.7172	Eguineensis.3888
Dalata.7176	Eguineensis.3894
Dalata.7182	Eguineensis.3907
Dalata.7183	Eguineensis.3910
Dalata.7186	Eguineensis.3913
Dalata.7190	Eguineensis.3920
Dalata.7194	Eguineensis.3925
Dalata.7200	Eguineensis.3936
Dalata.7202	Eguineensis.3938
Dalata.7208	Eguineensis.3942
Dalata.7217	Eguineensis.3954
Dalata.7225	Eguineensis.3960
Dalata.7226	Eguineensis.3961
Dalata.7229	Eguineensis.3963
Dalata.7232	Eguineensis.3969
Dalata.7235	Eguineensis.3971
Dalata.5685	Eguineensis.4602
Dalata.5722	Eguineensis.4621
Dalata.5723	Eguineensis.4630
Dalata.5726	Eguineensis.4633
Dalata.5731	Eguineensis.4645
Dalata.5735	Eguineensis.4652
Dalata.5737	Eguineensis.4669
Dalata.5738	Eguineensis.4670
Dalata.5740	Eguineensis.4674
Dalata.5746	Eguineensis.4678
Dalata.5747	Eguineensis.4681
Dalata.5748	Eguineensis.4684
Dalata.5754	Eguineensis.4687
Dalata.5759	Eguineensis.4699
Dalata.5764	Eguineensis.4690
Dalata.5768	Eguineensis.4705
Dalata.5777	Eguineensis.4719
Dalata.5779	Eguineensis.4722
Dalata.5781	Eguineensis.4728
Dalata.5786	Eguineensis.4737
Dalata.5794	Eguineensis.4753
Dalata.5802	Eguineensis.4762
Dalata.5804	Eguineensis.4768
Dalata.5809	Eguineensis.4775
Dalata.5821	Eguineensis.4794
Dalata.5827	Eguineensis.4804
Dalata.5829	Eguineensis.4807
Dalata.5836	Eguineensis.4812
Dalata.5844	Eguineensis.4832
Dalata.5846	Eguineensis.4837
Dalata.5851	Eguineensis.4841
Dalata.5854	Eguineensis.4855
Dalata.5855	Eguineensis.4854
Dalata.5856	Eguineensis.4852
Dalata.5869	Eguineensis.4868
Dalata.5872	Eguineensis.4870
Dalata.5877	Eguineensis.4875
Dalata.5880	Eguineensis.4878
Dalata.5886	Eguineensis.5128
Dalata.5899	Eguineensis.5115
Dalata.5901	Eguineensis.5099
Dalata.5902	Eguineensis.5095
Dalata.5904	Eguineensis.5091
Dalata.5913	Eguineensis.5205
Dalata.5920	Eguineensis.5198
Dalata.5921	Eguineensis.5200
Dalata.5922	Eguineensis.5201
Dalata.5925	Eguineensis.5192
Dalata.5926	Eguineensis.5190
Dalata.5928	Eguineensis.5178
Dalata.5930	Eguineensis.5175
Dalata.5937	Eguineensis.5161
Dalata.5938	Eguineensis.5162
Dalata.5947	Eguineensis.5170
Dalata.5948	Eguineensis.5171
Dalata.5950	Eguineensis.5173
Dalata.5954	Eguineensis.4883
Dalata.5967	Eguineensis.4902
Dalata.5969	Eguineensis.4904
Dalata.5970	Eguineensis.4908
Dalata.5972	Eguineensis.4910
Dalata.5973	Eguineensis.4913
Dalata.5975	Eguineensis.4928
Dalata.5976	Eguineensis.4929
Dalata.5978	Eguineensis.4932
Dalata.5980	Eguineensis.4935
