Dalata.22838	Acomosus.4
Dalata.969	Acomosus.8963
Dalata.12857	Acomosus.837
Dalata.16769	Acomosus.838
Dalata.975	Acomosus.21683
Dalata.976	Acomosus.18798
Dalata.5206	Acomosus.841
Dalata.977	Acomosus.8978
Dalata.3355	Acomosus.842
Dalata.978	Acomosus.18791
Dalata.16767	Acomosus.843
Dalata.16770	Acomosus.845
Dalata.979	Acomosus.18790
Dalata.3361	Acomosus.848
Dalata.981	Acomosus.3765
Dalata.982	Acomosus.20039
Dalata.12864	Acomosus.849
Dalata.983	Acomosus.7805
Dalata.16756	Acomosus.850
Dalata.984	Acomosus.7806
Dalata.16757	Acomosus.852
Dalata.16759	Acomosus.853
Dalata.992	Acomosus.16893
Dalata.993	Acomosus.4898
Dalata.994	Acomosus.11709
Dalata.995	Acomosus.14717
Dalata.3376	Acomosus.855
Dalata.12871	Acomosus.856
Dalata.997	Acomosus.11883
Dalata.1000	Acomosus.14713
Dalata.3377	Acomosus.861
Dalata.5176	Acomosus.864
Dalata.1002	Acomosus.7094
Dalata.3381	Acomosus.866
Dalata.3383	Acomosus.867
Dalata.1006	Acomosus.11887
Dalata.3387	Acomosus.869
Dalata.3389	Acomosus.870
Dalata.1007	Acomosus.2396
Dalata.1009	Acomosus.14706
Dalata.1010	Acomosus.9101
Dalata.16750	Acomosus.873
Dalata.1014	Acomosus.8004
Dalata.3393	Acomosus.876
Dalata.1015	Acomosus.14699
Dalata.16740	Acomosus.880
Dalata.1016	Acomosus.14698
Dalata.16739	Acomosus.881
Dalata.1019	Acomosus.14696
Dalata.3391	Acomosus.885
Dalata.16734	Acomosus.888
Dalata.16730	Acomosus.890
Dalata.12916	Acomosus.891
Dalata.1033	Acomosus.21286
Dalata.16731	Acomosus.892
Dalata.3409	Acomosus.893
Dalata.14737	Acomosus.894
Dalata.1035	Acomosus.11893
Dalata.1038	Acomosus.14691
Dalata.3444	Acomosus.896
Dalata.1040	Acomosus.14689
Dalata.4257	Acomosus.899
Dalata.1041	Acomosus.14688
Dalata.1042	Acomosus.14685
Dalata.1044	Acomosus.14684
Dalata.3415	Acomosus.907
Dalata.1046	Acomosus.14679
Dalata.1050	Acomosus.14678
Dalata.5147	Acomosus.909
Dalata.16724	Acomosus.911
Dalata.16722	Acomosus.912
Dalata.16721	Acomosus.914
Dalata.16720	Acomosus.915
Dalata.3431	Acomosus.919
Dalata.1064	Acomosus.14675
Dalata.9054	Acomosus.922
Dalata.20284	Acomosus.922
Dalata.1065	Acomosus.11898
Dalata.3442	Acomosus.923
Dalata.3443	Acomosus.924
Dalata.1068	Acomosus.13447
Dalata.1069	Acomosus.14671
Dalata.1070	Acomosus.14670
Dalata.1070	Acomosus.14520
Dalata.1070	Acomosus.14669
Dalata.12972	Acomosus.928
Dalata.1072	Acomosus.7135
Dalata.16705	Acomosus.933
Dalata.4956	Acomosus.934
Dalata.1077	Acomosus.9136
Dalata.4958	Acomosus.935
Dalata.1078	Acomosus.11901
Dalata.4961	Acomosus.936
Dalata.3464	Acomosus.940
Dalata.1083	Acomosus.11905
Dalata.3469	Acomosus.944
Dalata.1085	Acomosus.11907
Dalata.16690	Acomosus.950
Dalata.1086	Acomosus.14665
Dalata.1088	Acomosus.14663
Dalata.16662	Acomosus.953
Dalata.1091	Acomosus.11891
Dalata.3498	Acomosus.958
Dalata.3483	Acomosus.960
Dalata.3491	Acomosus.962
Dalata.1105	Acomosus.14659
Dalata.1106	Acomosus.8645
Dalata.1108	Acomosus.3400
Dalata.3495	Acomosus.970
Dalata.16649	Acomosus.970
Dalata.3497	Acomosus.974
Dalata.1110	Acomosus.7698
Dalata.1111	Acomosus.8640
Dalata.1112	Acomosus.3399
Dalata.3512	Acomosus.980
Dalata.4776	Acomosus.981
Dalata.16642	Acomosus.982
Dalata.1114	Acomosus.19879
Dalata.3508	Acomosus.983
Dalata.1115	Acomosus.18930
Dalata.3509	Acomosus.984
Dalata.1116	Acomosus.3201
Dalata.16653	Acomosus.986
Dalata.3535	Acomosus.990
Dalata.1118	Acomosus.14301
Dalata.3499	Acomosus.992
Dalata.16651	Acomosus.993
Dalata.16608	Acomosus.994
Dalata.1122	Acomosus.14653
Dalata.1125	Acomosus.14270
Dalata.3562	Acomosus.996
Dalata.4910	Acomosus.997
Dalata.1127	Acomosus.14271
Dalata.4901	Acomosus.999
Dalata.1128	Acomosus.14272
Dalata.16616	Acomosus.1001
Dalata.3545	Acomosus.1003
Dalata.3540	Acomosus.1004
Dalata.16719	Acomosus.1006
Dalata.1143	Acomosus.22625
Dalata.3467	Acomosus.1008
Dalata.16609	Acomosus.1014
Dalata.3402	Acomosus.1015
Dalata.3404	Acomosus.1016
Dalata.5131	Acomosus.1018
Dalata.1157	Acomosus.3087
Dalata.1158	Acomosus.1449
Dalata.1159	Acomosus.20540
Dalata.1161	Acomosus.3091
Dalata.4892	Acomosus.1023
Dalata.1162	Acomosus.19263
Dalata.3501	Acomosus.1025
Dalata.1165	Acomosus.3093
Dalata.1166	Acomosus.8164
Dalata.3455	Acomosus.1029
Dalata.1168	Acomosus.3097
Dalata.16652	Acomosus.1030
Dalata.16610	Acomosus.1032
Dalata.16613	Acomosus.1034
Dalata.1171	Acomosus.20546
Dalata.16697	Acomosus.1035
Dalata.5057	Acomosus.1036
Dalata.1172	Acomosus.8159
Dalata.1173	Acomosus.8158
Dalata.1175	Acomosus.8157
Dalata.1176	Acomosus.20547
Dalata.5190	Acomosus.1039
Dalata.16775	Acomosus.1041
Dalata.1178	Acomosus.9596
Dalata.1179	Acomosus.3300
Dalata.16777	Acomosus.1045
Dalata.12883	Acomosus.1046
Dalata.16754	Acomosus.1047
Dalata.5181	Acomosus.1048
Dalata.1183	Acomosus.3297
Dalata.1184	Acomosus.3296
Dalata.12853	Acomosus.1050
Dalata.1185	Acomosus.3294
Dalata.5226	Acomosus.1052
Dalata.12889	Acomosus.1053
Dalata.3327	Acomosus.1054
Dalata.1187	Acomosus.8520
Dalata.16803	Acomosus.1055
Dalata.16815	Acomosus.1057
Dalata.1190	Acomosus.6754
Dalata.1191	Acomosus.2326
Dalata.1192	Acomosus.8405
Dalata.1197	Acomosus.8392
Dalata.1198	Acomosus.2854
Dalata.12812	Acomosus.1067
Dalata.3301	Acomosus.1068
Dalata.1202	Acomosus.8699
Dalata.3284	Acomosus.1072
Dalata.1203	Acomosus.8698
Dalata.1204	Acomosus.3456
Dalata.3270	Acomosus.1074
Dalata.3266	Acomosus.1076
Dalata.3174	Acomosus.1077
Dalata.5455	Acomosus.1080
Dalata.12605	Acomosus.1081
Dalata.3263	Acomosus.1082
Dalata.1212	Acomosus.7303
Dalata.9810	Acomosus.1085
Dalata.1213	Acomosus.19138
Dalata.1214	Acomosus.8695
Dalata.3233	Acomosus.1088
Dalata.5399	Acomosus.1096
Dalata.1219	Acomosus.8693
Dalata.1220	Acomosus.18295
Dalata.3226	Acomosus.1099
Dalata.1222	Acomosus.9563
Dalata.1224	Acomosus.9566
Dalata.16861	Acomosus.1100
Dalata.1225	Acomosus.3448
Dalata.5287	Acomosus.1101
Dalata.3205	Acomosus.1104
Dalata.3042	Acomosus.1105
Dalata.1227	Acomosus.20410
Dalata.3229	Acomosus.1106
Dalata.1229	Acomosus.19141
Dalata.1230	Acomosus.8687
Dalata.12722	Acomosus.1107
Dalata.16914	Acomosus.1108
Dalata.15054	Acomosus.1109
Dalata.16912	Acomosus.1110
Dalata.3183	Acomosus.1111
Dalata.1231	Acomosus.8686
Dalata.16884	Acomosus.1113
Dalata.16923	Acomosus.1114
Dalata.1233	Acomosus.3444
Dalata.1234	Acomosus.3442
Dalata.3158	Acomosus.1115
Dalata.16930	Acomosus.1116
Dalata.14254	Acomosus.1117
Dalata.5255	Acomosus.1118
Dalata.1243	Acomosus.8679
Dalata.5248	Acomosus.1119
Dalata.8708	Acomosus.1120
Dalata.17097	Acomosus.1121
Dalata.1247	Acomosus.20792
Dalata.17120	Acomosus.1123
Dalata.3091	Acomosus.1125
Dalata.5506	Acomosus.1126
Dalata.1249	Acomosus.3436
Dalata.1250	Acomosus.3435
Dalata.1251	Acomosus.3431
Dalata.1252	Acomosus.8673
Dalata.1257	Acomosus.7679
Dalata.5876	Acomosus.1129
Dalata.17112	Acomosus.1130
Dalata.1265	Acomosus.8670
Dalata.19051	Acomosus.1132
Dalata.17083	Acomosus.1135
Dalata.1271	Acomosus.3428
Dalata.24587	Acomosus.1136
Dalata.4074	Acomosus.1137
Dalata.1273	Acomosus.3426
Dalata.4078	Acomosus.1138
Dalata.1277	Acomosus.3425
Dalata.24606	Acomosus.1139
Dalata.5779	Acomosus.1140
Dalata.1281	Acomosus.8666
Dalata.5775	Acomosus.1141
Dalata.24615	Acomosus.1142
Dalata.4099	Acomosus.1143
Dalata.4107	Acomosus.1144
Dalata.5762	Acomosus.1145
Dalata.24531	Acomosus.1146
Dalata.1289	Acomosus.19163
Dalata.1291	Acomosus.7683
Dalata.19994	Acomosus.1147
Dalata.25017	Acomosus.1148
Dalata.25027	Acomosus.1150
Dalata.4136	Acomosus.1154
Dalata.19950	Acomosus.1155
Dalata.2175	Acomosus.1158
Dalata.25048	Acomosus.1159
Dalata.4148	Acomosus.1161
Dalata.25073	Acomosus.1163
Dalata.25084	Acomosus.1164
Dalata.4157	Acomosus.1167
Dalata.24862	Acomosus.1168
Dalata.24572	Acomosus.1170
Dalata.4009	Acomosus.1171
Dalata.4008	Acomosus.1172
Dalata.1343	Acomosus.3421
Dalata.1345	Acomosus.19170
Dalata.4548	Acomosus.1177
Dalata.1349	Acomosus.8655
Dalata.6087	Acomosus.1180
Dalata.1350	Acomosus.8654
Dalata.20566	Acomosus.1181
Dalata.1351	Acomosus.3417
Dalata.20496	Acomosus.1183
Dalata.6053	Acomosus.1185
Dalata.24783	Acomosus.1187
Dalata.24773	Acomosus.1190
Dalata.24782	Acomosus.1190
Dalata.24779	Acomosus.1191
Dalata.24781	Acomosus.1192
Dalata.24771	Acomosus.1193
Dalata.24767	Acomosus.1194
Dalata.1360	Acomosus.2752
Dalata.1361	Acomosus.2751
Dalata.3659	Acomosus.1197
Dalata.1363	Acomosus.8180
Dalata.24822	Acomosus.1200
Dalata.24823	Acomosus.1201
Dalata.1369	Acomosus.8178
Dalata.1371	Acomosus.8182
Dalata.25133	Acomosus.1208
Dalata.1373	Acomosus.20534
Dalata.3845	Acomosus.1210
Dalata.14415	Acomosus.1211
Dalata.3850	Acomosus.1212
Dalata.1375	Acomosus.3414
Dalata.6245	Acomosus.1213
Dalata.3867	Acomosus.1215
Dalata.24197	Acomosus.1216
Dalata.24433	Acomosus.1217
Dalata.1376	Acomosus.3405
Dalata.1376	Acomosus.22100
Dalata.1378	Acomosus.8650
Dalata.3741	Acomosus.1219
Dalata.1380	Acomosus.21814
Dalata.1380	Acomosus.7686
Dalata.24451	Acomosus.1220
Dalata.6277	Acomosus.1221
Dalata.20866	Acomosus.1222
Dalata.1384	Acomosus.7689
Dalata.24479	Acomosus.1223
Dalata.24512	Acomosus.1227
Dalata.3780	Acomosus.1230
Dalata.24994	Acomosus.1233
Dalata.24988	Acomosus.1235
Dalata.24979	Acomosus.1237
Dalata.24977	Acomosus.1238
Dalata.5972	Acomosus.1239
Dalata.1405	Acomosus.12324
Dalata.3521	Acomosus.1240
Dalata.1406	Acomosus.8188
Dalata.24945	Acomosus.1242
Dalata.24931	Acomosus.1245
Dalata.20198	Acomosus.1246
Dalata.24924	Acomosus.1247
Dalata.1409	Acomosus.19386
Dalata.24917	Acomosus.1249
Dalata.24913	Acomosus.1250
Dalata.24908	Acomosus.1251
Dalata.24907	Acomosus.1252
Dalata.1411	Acomosus.8365
Dalata.1412	Acomosus.8366
Dalata.24895	Acomosus.1254
Dalata.24887	Acomosus.1255
Dalata.1420	Acomosus.8368
Dalata.24880	Acomosus.1257
Dalata.24879	Acomosus.1258
Dalata.18985	Acomosus.1259
Dalata.20222	Acomosus.1259
Dalata.3697	Acomosus.1260
Dalata.4166	Acomosus.1261
Dalata.25101	Acomosus.1262
Dalata.25106	Acomosus.1264
Dalata.1430	Acomosus.2878
Dalata.25116	Acomosus.1266
Dalata.1431	Acomosus.8374
Dalata.1435	Acomosus.9674
Dalata.24192	Acomosus.1267
Dalata.24510	Acomosus.1268
Dalata.1438	Acomosus.19361
Dalata.3830	Acomosus.1269
Dalata.5673	Acomosus.1270
Dalata.3912	Acomosus.1271
Dalata.1441	Acomosus.9673
Dalata.24175	Acomosus.1274
Dalata.1443	Acomosus.2874
Dalata.20565	Acomosus.1275
Dalata.24180	Acomosus.1276
Dalata.24183	Acomosus.1277
Dalata.24187	Acomosus.1278
Dalata.1445	Acomosus.11576
Dalata.3894	Acomosus.1280
Dalata.1446	Acomosus.2869
Dalata.1450	Acomosus.5508
Dalata.1452	Acomosus.2866
Dalata.1453	Acomosus.2865
Dalata.1456	Acomosus.2862
Dalata.1457	Acomosus.20655
Dalata.1462	Acomosus.2857
Dalata.1464	Acomosus.20657
Dalata.24364	Acomosus.1287
Dalata.1467	Acomosus.8385
Dalata.4859	Acomosus.1288
Dalata.1471	Acomosus.9669
Dalata.1472	Acomosus.7530
Dalata.1472	Acomosus.7531
Dalata.3924	Acomosus.1289
Dalata.3892	Acomosus.1290
Dalata.1473	Acomosus.8404
Dalata.1474	Acomosus.8403
Dalata.24365	Acomosus.1291
Dalata.1475	Acomosus.9686
Dalata.1477	Acomosus.9685
Dalata.6317	Acomosus.1293
Dalata.1481	Acomosus.8361
Dalata.4988	Acomosus.1295
Dalata.20958	Acomosus.1296
Dalata.1484	Acomosus.9683
Dalata.6212	Acomosus.1297
Dalata.12139	Acomosus.1298
Dalata.16971	Acomosus.1303
Dalata.1493	Acomosus.2886
Dalata.23823	Acomosus.1305
Dalata.16976	Acomosus.1306
Dalata.16979	Acomosus.1308
Dalata.1497	Acomosus.2884
Dalata.23137	Acomosus.1309
Dalata.12198	Acomosus.1311
Dalata.1499	Acomosus.8703
Dalata.1500	Acomosus.3461
Dalata.4247	Acomosus.1313
Dalata.1502	Acomosus.8701
Dalata.1503	Acomosus.3459
Dalata.1509	Acomosus.8394
Dalata.1510	Acomosus.8396
Dalata.17000	Acomosus.1314
Dalata.17003	Acomosus.1316
Dalata.1523	Acomosus.2898
Dalata.12219	Acomosus.1318
Dalata.17012	Acomosus.1319
Dalata.1524	Acomosus.20633
Dalata.1526	Acomosus.9688
Dalata.1527	Acomosus.2901
Dalata.1528	Acomosus.8359
Dalata.1529	Acomosus.2902
Dalata.17029	Acomosus.1325
Dalata.12251	Acomosus.1326
Dalata.6548	Acomosus.1329
Dalata.24409	Acomosus.1330
Dalata.1536	Acomosus.8355
Dalata.1539	Acomosus.2904
Dalata.6506	Acomosus.1334
Dalata.1541	Acomosus.2906
Dalata.3121	Acomosus.1335
Dalata.1542	Acomosus.2907
Dalata.1543	Acomosus.8352
Dalata.12319	Acomosus.1338
Dalata.1549	Acomosus.2935
Dalata.6485	Acomosus.1344
Dalata.1550	Acomosus.8342
Dalata.1551	Acomosus.8339
Dalata.3024	Acomosus.1346
Dalata.1552	Acomosus.21614
Dalata.12391	Acomosus.1347
Dalata.1556	Acomosus.8345
Dalata.17067	Acomosus.1352
Dalata.6435	Acomosus.1356
Dalata.17076	Acomosus.1357
Dalata.3035	Acomosus.1358
Dalata.1576	Acomosus.20621
Dalata.1578	Acomosus.20619
Dalata.5081	Acomosus.1360
Dalata.17093	Acomosus.1361
Dalata.1580	Acomosus.2944
Dalata.17089	Acomosus.1362
Dalata.17088	Acomosus.1363
Dalata.1581	Acomosus.19145
Dalata.3043	Acomosus.1364
Dalata.17089	Acomosus.1366
Dalata.3050	Acomosus.1368
Dalata.1585	Acomosus.8331
Dalata.17125	Acomosus.1371
Dalata.4878	Acomosus.1373
Dalata.1587	Acomosus.9693
Dalata.1588	Acomosus.21358
Dalata.4878	Acomosus.1375
Dalata.1590	Acomosus.8329
Dalata.3090	Acomosus.1377
Dalata.1592	Acomosus.2954
Dalata.3089	Acomosus.1378
Dalata.1595	Acomosus.2956
Dalata.4220	Acomosus.1380
Dalata.3056	Acomosus.1381
Dalata.1597	Acomosus.2962
Dalata.1598	Acomosus.2963
Dalata.1599	Acomosus.8325
Dalata.3084	Acomosus.1385
Dalata.3095	Acomosus.1387
Dalata.19806	Acomosus.1388
Dalata.4219	Acomosus.1389
Dalata.1620	Acomosus.8098
Dalata.5522	Acomosus.1391
Dalata.3099	Acomosus.1392
Dalata.5544	Acomosus.1393
Dalata.1626	Acomosus.8096
Dalata.3116	Acomosus.1396
Dalata.3117	Acomosus.1397
Dalata.1630	Acomosus.3158
Dalata.1631	Acomosus.8115
Dalata.17130	Acomosus.1398
Dalata.1635	Acomosus.8736
Dalata.3074	Acomosus.1400
Dalata.16836	Acomosus.1401
Dalata.17111	Acomosus.1403
Dalata.17106	Acomosus.1404
Dalata.17105	Acomosus.1405
Dalata.6386	Acomosus.1406
Dalata.1646	Acomosus.9547
Dalata.3082	Acomosus.1407
Dalata.3081	Acomosus.1408
Dalata.1649	Acomosus.8734
Dalata.3080	Acomosus.1409
Dalata.6401	Acomosus.1412
Dalata.6408	Acomosus.1414
Dalata.11586	Acomosus.1415
Dalata.1659	Acomosus.22348
Dalata.12445	Acomosus.1422
Dalata.1665	Acomosus.9548
Dalata.1666	Acomosus.3497
Dalata.6425	Acomosus.1423
Dalata.1667	Acomosus.8731
Dalata.6426	Acomosus.1424
Dalata.1668	Acomosus.3496
Dalata.17075	Acomosus.1425
Dalata.3058	Acomosus.1426
Dalata.17072	Acomosus.1427
Dalata.1673	Acomosus.3494
Dalata.3113	Acomosus.1428
Dalata.3113	Acomosus.1429
Dalata.1678	Acomosus.8729
Dalata.21828	Acomosus.1430
Dalata.1680	Acomosus.17235
Dalata.3108	Acomosus.1432
Dalata.6464	Acomosus.1434
Dalata.1681	Acomosus.8728
Dalata.1682	Acomosus.3489
Dalata.1683	Acomosus.7646
Dalata.1685	Acomosus.20597
Dalata.3106	Acomosus.1435
Dalata.1689	Acomosus.7753
Dalata.1690	Acomosus.3485
Dalata.17071	Acomosus.1439
Dalata.17057	Acomosus.1440
Dalata.1695	Acomosus.8723
Dalata.17054	Acomosus.1443
Dalata.17053	Acomosus.1444
Dalata.4218	Acomosus.1445
Dalata.6476	Acomosus.1446
Dalata.1696	Acomosus.8722
Dalata.1697	Acomosus.8720
Dalata.3020	Acomosus.1451
Dalata.23553	Acomosus.1452
Dalata.1704	Acomosus.9552
Dalata.1705	Acomosus.9552
Dalata.3029	Acomosus.1457
Dalata.1708	Acomosus.3475
Dalata.1710	Acomosus.8717
Dalata.6499	Acomosus.1459
Dalata.12314	Acomosus.1462
Dalata.1713	Acomosus.8715
Dalata.17044	Acomosus.1463
Dalata.1714	Acomosus.3467
Dalata.12318	Acomosus.1464
Dalata.3026	Acomosus.1469
Dalata.12338	Acomosus.1471
Dalata.1730	Acomosus.8713
Dalata.1732	Acomosus.8710
Dalata.3019	Acomosus.1476
Dalata.3018	Acomosus.1477
Dalata.1733	Acomosus.9553
Dalata.10382	Acomosus.1482
Dalata.1736	Acomosus.9554
Dalata.1737	Acomosus.3466
Dalata.17570	Acomosus.1487
Dalata.1739	Acomosus.9556
Dalata.1740	Acomosus.7759
Dalata.1741	Acomosus.22107
Dalata.3118	Acomosus.1488
Dalata.1743	Acomosus.3154
Dalata.6533	Acomosus.1493
Dalata.1745	Acomosus.8119
Dalata.12277	Acomosus.1494
Dalata.17023	Acomosus.1497
Dalata.1751	Acomosus.8120
Dalata.6546	Acomosus.1499
Dalata.1752	Acomosus.8121
Dalata.1753	Acomosus.8122
Dalata.12267	Acomosus.1500
Dalata.17027	Acomosus.1501
Dalata.17028	Acomosus.1503
Dalata.12261	Acomosus.1504
Dalata.6558	Acomosus.1505
Dalata.1754	Acomosus.3141
Dalata.20890	Acomosus.1506
Dalata.6574	Acomosus.1507
Dalata.4227	Acomosus.1508
Dalata.17010	Acomosus.1509
Dalata.12214	Acomosus.1511
Dalata.1756	Acomosus.3139
Dalata.1757	Acomosus.3135
Dalata.6603	Acomosus.1516
Dalata.16996	Acomosus.1519
Dalata.4248	Acomosus.1520
Dalata.1764	Acomosus.9736
Dalata.12202	Acomosus.1521
Dalata.16989	Acomosus.1523
Dalata.16985	Acomosus.1525
Dalata.16982	Acomosus.1526
Dalata.1768	Acomosus.12742
Dalata.1770	Acomosus.2966
Dalata.23141	Acomosus.1528
Dalata.12189	Acomosus.1529
Dalata.1773	Acomosus.9698
Dalata.16975	Acomosus.1530
Dalata.12188	Acomosus.1531
Dalata.23146	Acomosus.1532
Dalata.1776	Acomosus.8321
Dalata.16973	Acomosus.1533
Dalata.23147	Acomosus.1535
Dalata.6632	Acomosus.1537
Dalata.23149	Acomosus.1537
Dalata.23152	Acomosus.1538
Dalata.16968	Acomosus.1540
Dalata.1785	Acomosus.8319
Dalata.16967	Acomosus.1541
Dalata.23161	Acomosus.1542
Dalata.1786	Acomosus.8318
Dalata.1787	Acomosus.8317
Dalata.23167	Acomosus.1544
Dalata.1789	Acomosus.2972
Dalata.23170	Acomosus.1546
Dalata.1790	Acomosus.2968
Dalata.17555	Acomosus.1547
Dalata.16959	Acomosus.1548
Dalata.16946	Acomosus.1550
Dalata.16945	Acomosus.1551
Dalata.4076	Acomosus.1552
Dalata.1799	Acomosus.8315
Dalata.6666	Acomosus.1553
Dalata.1800	Acomosus.2973
Dalata.16943	Acomosus.1554
Dalata.1801	Acomosus.3080
Dalata.1802	Acomosus.2991
Dalata.16942	Acomosus.1555
Dalata.23173	Acomosus.1556
Dalata.23174	Acomosus.1557
Dalata.1804	Acomosus.7500
Dalata.23176	Acomosus.1558
Dalata.1810	Acomosus.7498
Dalata.1811	Acomosus.22345
Dalata.1812	Acomosus.8305
Dalata.1813	Acomosus.9706
Dalata.1814	Acomosus.9707
Dalata.1815	Acomosus.2993
Dalata.22387	Acomosus.1562
Dalata.10453	Acomosus.1564
Dalata.10456	Acomosus.1565
Dalata.11240	Acomosus.1570
Dalata.10460	Acomosus.1571
Dalata.2004	Acomosus.1572
Dalata.10463	Acomosus.1573
Dalata.10465	Acomosus.1574
Dalata.10473	Acomosus.1575
Dalata.11250	Acomosus.1576
Dalata.10477	Acomosus.1577
Dalata.2014	Acomosus.1578
Dalata.17451	Acomosus.1579
Dalata.1852	Acomosus.8302
Dalata.24465	Acomosus.1582
Dalata.1853	Acomosus.2986
Dalata.1855	Acomosus.9716
Dalata.10484	Acomosus.1585
Dalata.1856	Acomosus.19407
Dalata.1859	Acomosus.22265
Dalata.1860	Acomosus.19409
Dalata.2026	Acomosus.1587
Dalata.1861	Acomosus.20696
Dalata.2027	Acomosus.1589
Dalata.1862	Acomosus.22457
Dalata.2028	Acomosus.1590
Dalata.11265	Acomosus.1591
Dalata.1863	Acomosus.15979
Dalata.1864	Acomosus.8298
Dalata.12350	Acomosus.1593
Dalata.1865	Acomosus.8297
Dalata.2030	Acomosus.1594
Dalata.10486	Acomosus.1595
Dalata.10487	Acomosus.1596
Dalata.1867	Acomosus.8291
Dalata.1868	Acomosus.20951
Dalata.1869	Acomosus.2985
Dalata.2035	Acomosus.1598
Dalata.1872	Acomosus.8285
Dalata.1873	Acomosus.8284
Dalata.1874	Acomosus.8283
Dalata.10495	Acomosus.1604
Dalata.1875	Acomosus.2980
Dalata.10496	Acomosus.1605
Dalata.10497	Acomosus.1606
Dalata.2040	Acomosus.1607
Dalata.10498	Acomosus.1608
Dalata.1876	Acomosus.2979
Dalata.10501	Acomosus.1610
Dalata.1878	Acomosus.8280
Dalata.1879	Acomosus.20704
Dalata.10505	Acomosus.1611
Dalata.1880	Acomosus.8277
Dalata.10506	Acomosus.1612
Dalata.19283	Acomosus.1613
Dalata.2050	Acomosus.1615
Dalata.10509	Acomosus.1617
Dalata.1890	Acomosus.3009
Dalata.2055	Acomosus.1618
Dalata.1893	Acomosus.3007
Dalata.10511	Acomosus.1619
Dalata.1895	Acomosus.2841
Dalata.10512	Acomosus.1620
Dalata.1896	Acomosus.2840
Dalata.2056	Acomosus.1621
Dalata.1897	Acomosus.9769
Dalata.1898	Acomosus.8267
Dalata.8193	Acomosus.1627
Dalata.8189	Acomosus.1628
Dalata.1902	Acomosus.2832
Dalata.2071	Acomosus.1631
Dalata.11294	Acomosus.1632
Dalata.2065	Acomosus.1633
Dalata.2063	Acomosus.1634
Dalata.1909	Acomosus.2824
Dalata.1910	Acomosus.13050
Dalata.10515	Acomosus.1635
Dalata.21011	Acomosus.1636
Dalata.8196	Acomosus.1637
Dalata.8199	Acomosus.1639
Dalata.21008	Acomosus.1640
Dalata.21010	Acomosus.1641
Dalata.1919	Acomosus.2819
Dalata.1920	Acomosus.2818
Dalata.21714	Acomosus.1642
Dalata.1921	Acomosus.8251
Dalata.1922	Acomosus.2817
Dalata.1923	Acomosus.19445
Dalata.21001	Acomosus.1647
Dalata.8216	Acomosus.1648
Dalata.20999	Acomosus.1650
Dalata.1924	Acomosus.14261
Dalata.1925	Acomosus.8248
Dalata.20988	Acomosus.1653
Dalata.20987	Acomosus.1656
Dalata.20986	Acomosus.1657
Dalata.4039	Acomosus.1658
Dalata.11948	Acomosus.1659
Dalata.14923	Acomosus.1659
Dalata.14992	Acomosus.1659
Dalata.21993	Acomosus.1659
Dalata.21988	Acomosus.1659
Dalata.1934	Acomosus.8247
Dalata.2579	Acomosus.1660
Dalata.1940	Acomosus.8238
Dalata.2130	Acomosus.1668
Dalata.1942	Acomosus.7797
Dalata.11521	Acomosus.1669
Dalata.1944	Acomosus.2808
Dalata.10583	Acomosus.1670
Dalata.1945	Acomosus.8230
Dalata.1946	Acomosus.20741
Dalata.1948	Acomosus.22051
Dalata.1951	Acomosus.8227
Dalata.1951	Acomosus.2803
Dalata.2150	Acomosus.1676
Dalata.1953	Acomosus.18518
Dalata.1955	Acomosus.20752
Dalata.1956	Acomosus.3181
Dalata.2146	Acomosus.1679
Dalata.1960	Acomosus.20753
Dalata.1960	Acomosus.22055
Dalata.2155	Acomosus.1683
Dalata.1961	Acomosus.8223
Dalata.1962	Acomosus.21474
Dalata.1963	Acomosus.8221
Dalata.2157	Acomosus.1686
Dalata.10599	Acomosus.1688
Dalata.1967	Acomosus.20754
Dalata.1969	Acomosus.16952
Dalata.2166	Acomosus.1690
Dalata.10606	Acomosus.1691
Dalata.2172	Acomosus.1692
Dalata.1973	Acomosus.9758
Dalata.2171	Acomosus.1693
Dalata.1974	Acomosus.19464
Dalata.2174	Acomosus.1695
Dalata.1975	Acomosus.9675
Dalata.2182	Acomosus.1696
Dalata.1976	Acomosus.21041
Dalata.10615	Acomosus.1699
Dalata.11345	Acomosus.1701
Dalata.1978	Acomosus.9756
Dalata.1979	Acomosus.20767
Dalata.10625	Acomosus.1706
Dalata.1981	Acomosus.8215
Dalata.1982	Acomosus.9755
Dalata.2192	Acomosus.1709
Dalata.1985	Acomosus.2786
Dalata.10627	Acomosus.1710
Dalata.1986	Acomosus.2784
Dalata.1987	Acomosus.9637
Dalata.1988	Acomosus.9638
Dalata.1989	Acomosus.9640
Dalata.2199	Acomosus.1713
Dalata.1990	Acomosus.8124
Dalata.1990	Acomosus.22234
Dalata.2201	Acomosus.1714
Dalata.2202	Acomosus.1715
Dalata.20864	Acomosus.1716
Dalata.1993	Acomosus.6965
Dalata.10640	Acomosus.1718
Dalata.2207	Acomosus.1720
Dalata.10785	Acomosus.1721
Dalata.10781	Acomosus.1721
Dalata.10784	Acomosus.1721
Dalata.11368	Acomosus.1722
Dalata.1994	Acomosus.6055
Dalata.10644	Acomosus.1723
Dalata.1995	Acomosus.5711
Dalata.1996	Acomosus.6054
Dalata.1997	Acomosus.6053
Dalata.1998	Acomosus.9428
Dalata.8488	Acomosus.1725
