Dalata.186	Acomosus.7749
Dalata.12302	Acomosus.18238
Dalata.12328	Acomosus.18243
Dalata.12384	Acomosus.18269
Dalata.12388	Acomosus.18268
Dalata.12392	Acomosus.18264
Dalata.12427	Acomosus.18286
Dalata.12448	Acomosus.18300
Dalata.12453	Acomosus.18303
Dalata.12483	Acomosus.18319
Dalata.12491	Acomosus.18325
Dalata.12495	Acomosus.18345
Dalata.12500	Acomosus.18353
Dalata.12519	Acomosus.18379
Dalata.12528	Acomosus.18366
Dalata.12544	Acomosus.18388
Dalata.12555	Acomosus.18363
Dalata.12565	Acomosus.18427
Dalata.12568	Acomosus.18428
Dalata.12584	Acomosus.18436
Dalata.12585	Acomosus.18391
Dalata.12592	Acomosus.18458
Dalata.12597	Acomosus.18397
Dalata.12595	Acomosus.18602
Dalata.12613	Acomosus.18585
Dalata.12617	Acomosus.18582
Dalata.12618	Acomosus.18583
Dalata.12620	Acomosus.18581
Dalata.12621	Acomosus.18580
Dalata.12622	Acomosus.18578
Dalata.12628	Acomosus.18574
Dalata.12638	Acomosus.18571
Dalata.12648	Acomosus.18561
Dalata.12649	Acomosus.18559
Dalata.12665	Acomosus.18554
Dalata.12687	Acomosus.18547
Dalata.12703	Acomosus.18543
Dalata.12716	Acomosus.18533
Dalata.12721	Acomosus.18529
Dalata.12734	Acomosus.18523
Dalata.12742	Acomosus.18520
Dalata.12753	Acomosus.18508
Dalata.12762	Acomosus.18501
Dalata.12770	Acomosus.18494
Dalata.12774	Acomosus.18492
Dalata.12791	Acomosus.18478
Dalata.12804	Acomosus.18606
Dalata.12813	Acomosus.18623
Dalata.12814	Acomosus.18622
Dalata.12817	Acomosus.18619
Dalata.12825	Acomosus.18617
Dalata.12830	Acomosus.18625
Dalata.12832	Acomosus.18627
Dalata.12833	Acomosus.18629
Dalata.12835	Acomosus.18631
Dalata.12842	Acomosus.18639
Dalata.12854	Acomosus.18642
Dalata.12861	Acomosus.18648
Dalata.12870	Acomosus.18657
Dalata.12881	Acomosus.18661
Dalata.12882	Acomosus.18662
Dalata.12885	Acomosus.18663
Dalata.12891	Acomosus.18669
Dalata.12923	Acomosus.18675
Dalata.12926	Acomosus.18678
Dalata.12930	Acomosus.18682
Dalata.12936	Acomosus.18687
Dalata.12945	Acomosus.18695
Dalata.12967	Acomosus.18701
Dalata.12969	Acomosus.18702
Dalata.12970	Acomosus.18703
Dalata.12980	Acomosus.18712
Dalata.12995	Acomosus.18716
Dalata.13001	Acomosus.18727
Dalata.13007	Acomosus.18731
Dalata.13013	Acomosus.18733
Dalata.13020	Acomosus.18737
Dalata.13021	Acomosus.18739
Dalata.13030	Acomosus.18744
Dalata.13033	Acomosus.18751
Dalata.13034	Acomosus.18752
Dalata.13044	Acomosus.18759
Dalata.13058	Acomosus.18764
Dalata.13061	Acomosus.18764
Dalata.13079	Acomosus.18772
Dalata.13082	Acomosus.18774
Dalata.13091	Acomosus.18781
Dalata.13150	Acomosus.18925
Dalata.13154	Acomosus.18919
Dalata.13158	Acomosus.18937
Dalata.13189	Acomosus.18884
Dalata.13190	Acomosus.18883
Dalata.13215	Acomosus.19045
Dalata.13230	Acomosus.19057
Dalata.13232	Acomosus.19058
Dalata.13244	Acomosus.19061
Dalata.13250	Acomosus.19067
Dalata.13254	Acomosus.19071
Dalata.13257	Acomosus.19073
Dalata.13265	Acomosus.19084
Dalata.13350	Acomosus.18878
Dalata.13361	Acomosus.18873
Dalata.13363	Acomosus.18861
Dalata.13372	Acomosus.18856
Dalata.13382	Acomosus.18853
Dalata.13400	Acomosus.18848
Dalata.13406	Acomosus.18838
Dalata.13409	Acomosus.18822
Dalata.13412	Acomosus.18823
Dalata.13413	Acomosus.18824
Dalata.13417	Acomosus.18828
Dalata.13420	Acomosus.18837
Dalata.13431	Acomosus.18819
Dalata.13432	Acomosus.18817
Dalata.13433	Acomosus.18816
Dalata.13434	Acomosus.18815
Dalata.13442	Acomosus.18810
Dalata.13452	Acomosus.18806
Dalata.13453	Acomosus.18799
Dalata.13466	Acomosus.18789
Dalata.13525	Acomosus.19140
Dalata.13534	Acomosus.19132
Dalata.13537	Acomosus.19128
Dalata.13542	Acomosus.19125
Dalata.13558	Acomosus.19118
Dalata.13569	Acomosus.19112
Dalata.13574	Acomosus.19108
Dalata.13581	Acomosus.19106
Dalata.13592	Acomosus.19103
Dalata.13597	Acomosus.19102
Dalata.13600	Acomosus.19100
Dalata.13640	Acomosus.19143
Dalata.13645	Acomosus.19147
Dalata.13646	Acomosus.19148
Dalata.13683	Acomosus.19169
Dalata.13697	Acomosus.19171
Dalata.13699	Acomosus.19172
Dalata.13700	Acomosus.19173
Dalata.13701	Acomosus.19282
Dalata.13702	Acomosus.19280
Dalata.13708	Acomosus.19279
Dalata.13709	Acomosus.19278
Dalata.13723	Acomosus.19267
Dalata.13730	Acomosus.19264
Dalata.13737	Acomosus.19258
Dalata.13739	Acomosus.19257
Dalata.13742	Acomosus.19255
Dalata.13747	Acomosus.19250
Dalata.13756	Acomosus.19232
Dalata.13757	Acomosus.19231
Dalata.13759	Acomosus.19229
Dalata.13760	Acomosus.19227
Dalata.13765	Acomosus.19223
Dalata.13774	Acomosus.19219
Dalata.13776	Acomosus.19216
Dalata.13777	Acomosus.19215
Dalata.13811	Acomosus.19205
Dalata.13818	Acomosus.19200
Dalata.13830	Acomosus.19194
Dalata.13831	Acomosus.19193
Dalata.13836	Acomosus.19189
Dalata.13857	Acomosus.19176
Dalata.13863	Acomosus.19285
Dalata.13885	Acomosus.19289
Dalata.13902	Acomosus.19292
Dalata.13906	Acomosus.19294
Dalata.13907	Acomosus.19296
Dalata.13923	Acomosus.19305
Dalata.13924	Acomosus.19306
Dalata.13937	Acomosus.19314
Dalata.13938	Acomosus.19315
Dalata.13939	Acomosus.19316
Dalata.13947	Acomosus.19322
Dalata.13948	Acomosus.19324
Dalata.13954	Acomosus.19326
Dalata.13956	Acomosus.19327
Dalata.13957	Acomosus.19328
Dalata.13960	Acomosus.19332
Dalata.13961	Acomosus.19334
Dalata.13976	Acomosus.19348
Dalata.13977	Acomosus.19350
Dalata.13987	Acomosus.19354
Dalata.13989	Acomosus.19355
Dalata.13993	Acomosus.19358
Dalata.14001	Acomosus.19359
Dalata.14003	Acomosus.19363
Dalata.14015	Acomosus.19365
Dalata.14024	Acomosus.19376
Dalata.14028	Acomosus.19381
Dalata.14029	Acomosus.19382
Dalata.14030	Acomosus.19384
Dalata.14035	Acomosus.19398
Dalata.14037	Acomosus.19395
Dalata.14044	Acomosus.19392
Dalata.14050	Acomosus.19391
Dalata.14058	Acomosus.19410
Dalata.14059	Acomosus.19411
Dalata.14061	Acomosus.19412
Dalata.14064	Acomosus.19413
Dalata.14068	Acomosus.19415
Dalata.14071	Acomosus.19416
Dalata.14074	Acomosus.19420
Dalata.14075	Acomosus.19421
Dalata.14081	Acomosus.19424
Dalata.14087	Acomosus.19426
Dalata.14092	Acomosus.19433
Dalata.14093	Acomosus.19434
Dalata.14099	Acomosus.19441
Dalata.14123	Acomosus.19453
Dalata.14127	Acomosus.19459
Dalata.13098	Acomosus.20257
Dalata.13105	Acomosus.20253
Dalata.13113	Acomosus.20248
Dalata.13122	Acomosus.20238
Dalata.13123	Acomosus.20210
Dalata.13131	Acomosus.20217
Dalata.13142	Acomosus.20152
Dalata.13143	Acomosus.20146
Dalata.13144	Acomosus.20147
Dalata.13146	Acomosus.20145
Dalata.13149	Acomosus.20101
Dalata.13151	Acomosus.20142
Dalata.13152	Acomosus.20140
Dalata.13155	Acomosus.20139
Dalata.13156	Acomosus.20141
Dalata.13177	Acomosus.20160
Dalata.13180	Acomosus.20106
Dalata.13182	Acomosus.20193
Dalata.13203	Acomosus.20275
Dalata.13205	Acomosus.20277
Dalata.13210	Acomosus.20281
Dalata.13211	Acomosus.20282
Dalata.13216	Acomosus.20295
Dalata.13225	Acomosus.20305
Dalata.13229	Acomosus.20309
Dalata.13235	Acomosus.20312
Dalata.13236	Acomosus.20313
Dalata.13242	Acomosus.20326
Dalata.13249	Acomosus.20321
Dalata.13252	Acomosus.20318
Dalata.13349	Acomosus.20096
Dalata.13354	Acomosus.20087
Dalata.13356	Acomosus.20090
Dalata.13358	Acomosus.20093
Dalata.13366	Acomosus.20085
Dalata.13393	Acomosus.20075
Dalata.13402	Acomosus.20074
Dalata.13407	Acomosus.20062
Dalata.13459	Acomosus.20051
Dalata.13461	Acomosus.20040
Dalata.13464	Acomosus.20041
Dalata.13465	Acomosus.20042
Dalata.13474	Acomosus.20043
Dalata.13491	Acomosus.20050
Dalata.13492	Acomosus.20037
Dalata.13521	Acomosus.20404
Dalata.13522	Acomosus.20407
Dalata.13540	Acomosus.20397
Dalata.13543	Acomosus.20396
Dalata.13564	Acomosus.20386
Dalata.13580	Acomosus.20380
Dalata.13590	Acomosus.20361
Dalata.13593	Acomosus.20362
Dalata.13594	Acomosus.20363
Dalata.13595	Acomosus.20364
Dalata.13602	Acomosus.20369
Dalata.13647	Acomosus.20417
Dalata.13659	Acomosus.20419
Dalata.13686	Acomosus.20434
Dalata.13686	Acomosus.20435
Dalata.13698	Acomosus.20440
Dalata.13703	Acomosus.20561
Dalata.13705	Acomosus.20558
Dalata.13710	Acomosus.20555
Dalata.13713	Acomosus.20553
Dalata.13714	Acomosus.20550
Dalata.13716	Acomosus.20549
Dalata.13724	Acomosus.20541
Dalata.13726	Acomosus.20537
Dalata.13727	Acomosus.20536
Dalata.13735	Acomosus.20532
Dalata.13744	Acomosus.20528
Dalata.13745	Acomosus.20527
Dalata.13746	Acomosus.20526
Dalata.13764	Acomosus.20508
Dalata.13767	Acomosus.20507
Dalata.13772	Acomosus.20494
Dalata.13792	Acomosus.20479
Dalata.13801	Acomosus.20476
Dalata.13804	Acomosus.20473
Dalata.13816	Acomosus.20467
Dalata.13820	Acomosus.20466
Dalata.13833	Acomosus.20456
Dalata.13835	Acomosus.20453
Dalata.13839	Acomosus.20452
Dalata.13856	Acomosus.20446
Dalata.13858	Acomosus.20444
Dalata.13860	Acomosus.20443
Dalata.13864	Acomosus.20565
Dalata.13869	Acomosus.20568
Dalata.13892	Acomosus.20575
Dalata.13903	Acomosus.20576
Dalata.13908	Acomosus.20579
Dalata.13910	Acomosus.20583
Dalata.13914	Acomosus.20589
Dalata.13921	Acomosus.20591
Dalata.13935	Acomosus.20602
Dalata.13962	Acomosus.20628
Dalata.13964	Acomosus.20629
Dalata.13988	Acomosus.20641
Dalata.13999	Acomosus.20646
Dalata.14002	Acomosus.20648
Dalata.14005	Acomosus.20652
Dalata.14018	Acomosus.20654
Dalata.14021	Acomosus.20656
Dalata.14022	Acomosus.20658
Dalata.14027	Acomosus.20665
Dalata.14031	Acomosus.20669
Dalata.14036	Acomosus.20689
Dalata.14046	Acomosus.20680
Dalata.14047	Acomosus.20679
Dalata.14054	Acomosus.20692
Dalata.14055	Acomosus.20694
Dalata.14057	Acomosus.20695
Dalata.14070	Acomosus.20699
Dalata.14072	Acomosus.20700
Dalata.14075	Acomosus.20703
Dalata.14080	Acomosus.20706
Dalata.14083	Acomosus.20708
Dalata.14086	Acomosus.20711
Dalata.14108	Acomosus.20728
Dalata.14112	Acomosus.20727
Dalata.14114	Acomosus.20726
Dalata.14116	Acomosus.20720
Dalata.14117	Acomosus.20719
Dalata.14118	Acomosus.20718
Dalata.14125	Acomosus.20746
Dalata.14130	Acomosus.20751
Dalata.14133	Acomosus.20755
Dalata.14139	Acomosus.20760
Dalata.14140	Acomosus.20764
Dalata.14141	Acomosus.20765
Dalata.14151	Acomosus.3772
Dalata.14157	Acomosus.3775
Dalata.14159	Acomosus.3777
Dalata.14161	Acomosus.3780
Dalata.14163	Acomosus.3782
Dalata.14169	Acomosus.3788
Dalata.14177	Acomosus.3799
Dalata.14179	Acomosus.3798
Dalata.14184	Acomosus.3792
Dalata.14191	Acomosus.3825
Dalata.14200	Acomosus.3831
Dalata.14202	Acomosus.3837
Dalata.14203	Acomosus.3839
Dalata.14209	Acomosus.3850
Dalata.14222	Acomosus.3863
Dalata.14223	Acomosus.3864
Dalata.14226	Acomosus.3869
Dalata.14232	Acomosus.3875
Dalata.14243	Acomosus.3887
Dalata.14258	Acomosus.3904
Dalata.14259	Acomosus.3903
Dalata.14260	Acomosus.3901
Dalata.14261	Acomosus.3899
Dalata.14263	Acomosus.3898
Dalata.14266	Acomosus.3911
Dalata.14272	Acomosus.3920
Dalata.14278	Acomosus.3926
Dalata.14299	Acomosus.3945
Dalata.14309	Acomosus.3950
Dalata.14310	Acomosus.3951
Dalata.14345	Acomosus.3960
Dalata.14348	Acomosus.3965
Dalata.14352	Acomosus.3972
Dalata.14358	Acomosus.4005
Dalata.14395	Acomosus.4447
Dalata.14401	Acomosus.4418
Dalata.14402	Acomosus.4437
Dalata.14404	Acomosus.4408
Dalata.14406	Acomosus.4409
Dalata.14410	Acomosus.4396
Dalata.14411	Acomosus.4395
Dalata.14418	Acomosus.4391
Dalata.14430	Acomosus.4378
Dalata.14447	Acomosus.4382
Dalata.14465	Acomosus.4078
Dalata.14468	Acomosus.4072
Dalata.14471	Acomosus.4070
Dalata.14474	Acomosus.4088
Dalata.14511	Acomosus.4087
Dalata.14515	Acomosus.4092
Dalata.14517	Acomosus.4093
Dalata.14540	Acomosus.4068
Dalata.14551	Acomosus.4065
Dalata.14552	Acomosus.4064
Dalata.14554	Acomosus.4057
Dalata.14562	Acomosus.4049
Dalata.14570	Acomosus.4046
Dalata.14574	Acomosus.4037
Dalata.14575	Acomosus.4033
Dalata.14577	Acomosus.4034
Dalata.14578	Acomosus.4032
Dalata.14580	Acomosus.4030
Dalata.14582	Acomosus.4025
Dalata.14606	Acomosus.4001
Dalata.14608	Acomosus.4000
Dalata.14604	Acomosus.4458
Dalata.14609	Acomosus.4460
Dalata.14621	Acomosus.4462
Dalata.14622	Acomosus.4463
Dalata.14629	Acomosus.4477
Dalata.14635	Acomosus.4480
Dalata.14639	Acomosus.4484
Dalata.14650	Acomosus.4499
Dalata.14674	Acomosus.4526
Dalata.14679	Acomosus.4531
Dalata.14684	Acomosus.4551
Dalata.14687	Acomosus.4553
Dalata.14689	Acomosus.4554
Dalata.14698	Acomosus.4559
Dalata.14699	Acomosus.4560
Dalata.14701	Acomosus.4565
Dalata.14702	Acomosus.4564
Dalata.14705	Acomosus.4575
Dalata.14709	Acomosus.4589
Dalata.14712	Acomosus.4590
Dalata.14717	Acomosus.4595
Dalata.14728	Acomosus.4610
Dalata.14730	Acomosus.4611
Dalata.14766	Acomosus.4662
Dalata.14772	Acomosus.4656
Dalata.14779	Acomosus.4650
Dalata.14793	Acomosus.4639
Dalata.14794	Acomosus.4637
Dalata.14803	Acomosus.4674
Dalata.14813	Acomosus.4666
Dalata.14815	Acomosus.4664
Dalata.14825	Acomosus.4689
Dalata.14826	Acomosus.4690
Dalata.14863	Acomosus.4719
Dalata.14870	Acomosus.4722
Dalata.14872	Acomosus.4725
Dalata.14878	Acomosus.4731
Dalata.14884	Acomosus.4733
Dalata.14887	Acomosus.4738
Dalata.14889	Acomosus.4741
Dalata.14890	Acomosus.4742
Dalata.14898	Acomosus.4746
Dalata.14924	Acomosus.4759
Dalata.14943	Acomosus.4771
Dalata.14951	Acomosus.4775
Dalata.14968	Acomosus.4789
Dalata.14973	Acomosus.4784
Dalata.14974	Acomosus.4783
Dalata.14975	Acomosus.4782
Dalata.14977	Acomosus.4778
Dalata.14980	Acomosus.4791
Dalata.14990	Acomosus.4801
Dalata.14993	Acomosus.4803
Dalata.14997	Acomosus.4804
Dalata.14998	Acomosus.4806
Dalata.15014	Acomosus.4810
Dalata.15020	Acomosus.4818
Dalata.15026	Acomosus.4827
Dalata.15027	Acomosus.4828
Dalata.15028	Acomosus.4829
Dalata.15030	Acomosus.4830
Dalata.15034	Acomosus.4837
Dalata.15035	Acomosus.4838
Dalata.15040	Acomosus.4839
Dalata.15046	Acomosus.4845
Dalata.15049	Acomosus.4850
Dalata.15051	Acomosus.4853
Dalata.15076	Acomosus.4869
Dalata.14147	Acomosus.16168
Dalata.14155	Acomosus.16175
Dalata.14158	Acomosus.16180
Dalata.14166	Acomosus.16182
Dalata.14172	Acomosus.16186
Dalata.14182	Acomosus.16191
Dalata.14193	Acomosus.16539
Dalata.14206	Acomosus.16520
Dalata.14208	Acomosus.16516
Dalata.14218	Acomosus.16502
Dalata.14220	Acomosus.16495
Dalata.14237	Acomosus.16482
Dalata.14244	Acomosus.16479
Dalata.14245	Acomosus.16478
Dalata.14246	Acomosus.16476
Dalata.14250	Acomosus.16469
Dalata.14253	Acomosus.16468
Dalata.14255	Acomosus.16463
Dalata.14256	Acomosus.16462
Dalata.14264	Acomosus.16459
Dalata.14285	Acomosus.16445
Dalata.14300	Acomosus.16431
Dalata.14311	Acomosus.16428
Dalata.14331	Acomosus.16421
Dalata.14351	Acomosus.16406
Dalata.14354	Acomosus.16401
Dalata.14364	Acomosus.16371
Dalata.14365	Acomosus.16373
Dalata.14365	Acomosus.16374
Dalata.14383	Acomosus.16378
Dalata.14385	Acomosus.16376
Dalata.14425	Acomosus.16248
Dalata.14426	Acomosus.16276
Dalata.14438	Acomosus.16247
Dalata.14445	Acomosus.16296
Dalata.14450	Acomosus.16297
Dalata.14453	Acomosus.16293
Dalata.14454	Acomosus.16289
Dalata.14464	Acomosus.16321
Dalata.14470	Acomosus.16197
Dalata.14503	Acomosus.16345
Dalata.14512	Acomosus.16307
Dalata.14514	Acomosus.16304
Dalata.14532	Acomosus.16282
Dalata.14535	Acomosus.16310
Dalata.14537	Acomosus.16327
Dalata.14568	Acomosus.16338
Dalata.14576	Acomosus.16341
Dalata.14581	Acomosus.16351
Dalata.14586	Acomosus.16347
Dalata.14589	Acomosus.16349
Dalata.14596	Acomosus.16355
Dalata.14600	Acomosus.16535
Dalata.14645	Acomosus.16548
Dalata.14656	Acomosus.16558
Dalata.14673	Acomosus.16575
Dalata.14681	Acomosus.16588
Dalata.14711	Acomosus.16607
Dalata.14714	Acomosus.16610
Dalata.14719	Acomosus.16615
Dalata.14720	Acomosus.16616
Dalata.14752	Acomosus.16637
Dalata.14753	Acomosus.16638
Dalata.14756	Acomosus.16639
Dalata.14758	Acomosus.16640
Dalata.14764	Acomosus.16653
Dalata.14769	Acomosus.16670
Dalata.14778	Acomosus.16664
Dalata.14792	Acomosus.16662
Dalata.14795	Acomosus.16690
Dalata.14797	Acomosus.16689
Dalata.14801	Acomosus.16687
Dalata.14809	Acomosus.16676
Dalata.14836	Acomosus.16708
Dalata.14849	Acomosus.16716
Dalata.14851	Acomosus.16717
Dalata.14856	Acomosus.16724
Dalata.14861	Acomosus.16725
Dalata.14862	Acomosus.16726
Dalata.14864	Acomosus.16727
Dalata.14866	Acomosus.16730
Dalata.14868	Acomosus.16732
Dalata.14869	Acomosus.16733
Dalata.14876	Acomosus.16737
Dalata.14886	Acomosus.16747
Dalata.14891	Acomosus.16751
Dalata.14927	Acomosus.16766
Dalata.14930	Acomosus.16765
Dalata.14934	Acomosus.16762
Dalata.14952	Acomosus.16787
Dalata.14953	Acomosus.16788
Dalata.14967	Acomosus.16797
Dalata.14983	Acomosus.16800
Dalata.15021	Acomosus.16824
Dalata.15037	Acomosus.16832
Dalata.15066	Acomosus.16850
Dalata.15092	Acomosus.16863
Dalata.15093	Acomosus.16864
Dalata.15101	Acomosus.16869
Dalata.15105	Acomosus.662
Dalata.15119	Acomosus.654
Dalata.15122	Acomosus.652
Dalata.15133	Acomosus.622
Dalata.15146	Acomosus.633
Dalata.15154	Acomosus.636
Dalata.15156	Acomosus.637
Dalata.15165	Acomosus.647
Dalata.15221	Acomosus.599
Dalata.15254	Acomosus.590
Dalata.15227	Acomosus.276
Dalata.15232	Acomosus.273
Dalata.15233	Acomosus.272
Dalata.15245	Acomosus.265
Dalata.15248	Acomosus.263
Dalata.15249	Acomosus.260
Dalata.15262	Acomosus.295
Dalata.15263	Acomosus.292
Dalata.15265	Acomosus.291
Dalata.15273	Acomosus.284
Dalata.15275	Acomosus.282
Dalata.15276	Acomosus.280
Dalata.15296	Acomosus.299
Dalata.15302	Acomosus.303
Dalata.15309	Acomosus.312
Dalata.15316	Acomosus.309
Dalata.15322	Acomosus.307
Dalata.15332	Acomosus.315
Dalata.15337	Acomosus.317
Dalata.15340	Acomosus.321
Dalata.15364	Acomosus.361
Dalata.15369	Acomosus.357
Dalata.15371	Acomosus.355
Dalata.15373	Acomosus.353
Dalata.15374	Acomosus.352
Dalata.15382	Acomosus.349
Dalata.15390	Acomosus.347
Dalata.15392	Acomosus.345
Dalata.15393	Acomosus.343
Dalata.15406	Acomosus.337
Dalata.15409	Acomosus.333
Dalata.15415	Acomosus.326
Dalata.15426	Acomosus.367
Dalata.15433	Acomosus.377
Dalata.15442	Acomosus.373
Dalata.15444	Acomosus.371
Dalata.15454	Acomosus.387
Dalata.15455	Acomosus.388
Dalata.15457	Acomosus.392
Dalata.15459	Acomosus.394
Dalata.15461	Acomosus.395
Dalata.15478	Acomosus.403
Dalata.15494	Acomosus.411
Dalata.15496	Acomosus.414
Dalata.15498	Acomosus.415
Dalata.15507	Acomosus.416
Dalata.15513	Acomosus.432
Dalata.15518	Acomosus.429
Dalata.15529	Acomosus.421
Dalata.15535	Acomosus.419
Dalata.15577	Acomosus.438
Dalata.15578	Acomosus.439
Dalata.15581	Acomosus.442
Dalata.15598	Acomosus.24
Dalata.15619	Acomosus.58
Dalata.15711	Acomosus.91
Dalata.15876	Acomosus.61
Dalata.15877	Acomosus.61
Dalata.15881	Acomosus.65
Dalata.15892	Acomosus.69
Dalata.15914	Acomosus.51
Dalata.15921	Acomosus.88
Dalata.15925	Acomosus.89
Dalata.15931	Acomosus.80
Dalata.15969	Acomosus.34
Dalata.15978	Acomosus.27
Dalata.16008	Acomosus.29
Dalata.16009	Acomosus.30
Dalata.16019	Acomosus.18
Dalata.16031	Acomosus.14
Dalata.16041	Acomosus.7
Dalata.15106	Acomosus.14714
Dalata.15111	Acomosus.14711
Dalata.15113	Acomosus.14709
Dalata.15126	Acomosus.14702
Dalata.15141	Acomosus.14681
Dalata.15143	Acomosus.14686
Dalata.15159	Acomosus.14694
Dalata.15195	Acomosus.14667
Dalata.15209	Acomosus.14661
Dalata.15216	Acomosus.14656
Dalata.15218	Acomosus.14655
Dalata.15258	Acomosus.14651
Dalata.15224	Acomosus.14290
Dalata.15230	Acomosus.14287
Dalata.15237	Acomosus.14281
Dalata.15241	Acomosus.14278
Dalata.15243	Acomosus.14276
Dalata.15244	Acomosus.14275
Dalata.15259	Acomosus.14313
Dalata.15261	Acomosus.14312
Dalata.15270	Acomosus.14300
Dalata.15271	Acomosus.14299
Dalata.15272	Acomosus.14297
Dalata.15294	Acomosus.14317
Dalata.15297	Acomosus.14322
Dalata.15299	Acomosus.14328
Dalata.15311	Acomosus.14347
Dalata.15312	Acomosus.14345
Dalata.15315	Acomosus.14341
Dalata.15317	Acomosus.14336
Dalata.15319	Acomosus.14334
Dalata.15325	Acomosus.14353
Dalata.15326	Acomosus.14355
Dalata.15335	Acomosus.14359
Dalata.15362	Acomosus.14406
Dalata.15366	Acomosus.14409
Dalata.15367	Acomosus.14410
Dalata.15368	Acomosus.14404
Dalata.15375	Acomosus.14401
Dalata.15378	Acomosus.14399
Dalata.15389	Acomosus.14387
Dalata.15395	Acomosus.14382
Dalata.15401	Acomosus.14377
Dalata.15408	Acomosus.14370
Dalata.15418	Acomosus.14411
Dalata.15419	Acomosus.14412
Dalata.15420	Acomosus.14413
Dalata.15423	Acomosus.14414
Dalata.15431	Acomosus.14423
Dalata.15432	Acomosus.14422
Dalata.15446	Acomosus.14427
Dalata.15458	Acomosus.14437
Dalata.15464	Acomosus.14438
Dalata.15466	Acomosus.14440
Dalata.15473	Acomosus.14452
Dalata.15476	Acomosus.14456
Dalata.15485	Acomosus.14463
Dalata.15487	Acomosus.14464
Dalata.15493	Acomosus.14468
Dalata.15495	Acomosus.14470
Dalata.15508	Acomosus.14474
Dalata.15510	Acomosus.14479
Dalata.15521	Acomosus.14494
Dalata.15523	Acomosus.14490
Dalata.15527	Acomosus.14491
Dalata.15528	Acomosus.14492
Dalata.15530	Acomosus.14485
Dalata.15532	Acomosus.14484
Dalata.15533	Acomosus.14483
Dalata.15547	Acomosus.14499
Dalata.15559	Acomosus.14504
Dalata.15568	Acomosus.14511
Dalata.15582	Acomosus.14527
Dalata.15585	Acomosus.14522
Dalata.15617	Acomosus.13987
Dalata.15622	Acomosus.14027
Dalata.15623	Acomosus.14026
Dalata.15625	Acomosus.14030
Dalata.15678	Acomosus.14024
Dalata.15679	Acomosus.13986
Dalata.15694	Acomosus.14007
Dalata.15704	Acomosus.14023
Dalata.15903	Acomosus.14004
Dalata.15910	Acomosus.13973
Dalata.15916	Acomosus.13972
Dalata.15927	Acomosus.14020
Dalata.15950	Acomosus.13960
Dalata.15951	Acomosus.13959
Dalata.15955	Acomosus.13958
Dalata.15964	Acomosus.13957
Dalata.15967	Acomosus.13954
Dalata.15971	Acomosus.13951
Dalata.16006	Acomosus.13944
Dalata.16014	Acomosus.13939
Dalata.16018	Acomosus.13933
Dalata.16020	Acomosus.13911
Dalata.16026	Acomosus.13917
Dalata.16027	Acomosus.13916
Dalata.16039	Acomosus.13922
Dalata.16044	Acomosus.13924
Dalata.16608	Acomosus.994
Dalata.16609	Acomosus.1014
Dalata.16610	Acomosus.1032
Dalata.16613	Acomosus.1034
Dalata.16616	Acomosus.1001
Dalata.16642	Acomosus.982
Dalata.16649	Acomosus.970
Dalata.16651	Acomosus.993
Dalata.16652	Acomosus.1030
Dalata.16653	Acomosus.986
Dalata.16662	Acomosus.953
Dalata.16690	Acomosus.950
Dalata.16697	Acomosus.1035
Dalata.16705	Acomosus.933
Dalata.16719	Acomosus.1006
Dalata.16720	Acomosus.915
Dalata.16721	Acomosus.914
Dalata.16722	Acomosus.912
Dalata.16724	Acomosus.911
Dalata.16730	Acomosus.890
Dalata.16731	Acomosus.892
Dalata.16734	Acomosus.888
Dalata.16739	Acomosus.881
Dalata.16740	Acomosus.880
Dalata.16750	Acomosus.873
Dalata.16754	Acomosus.1047
Dalata.16756	Acomosus.850
Dalata.16757	Acomosus.852
Dalata.16759	Acomosus.853
Dalata.16767	Acomosus.843
Dalata.16769	Acomosus.838
Dalata.16770	Acomosus.845
Dalata.16773	Acomosus.833
Dalata.16775	Acomosus.1041
Dalata.16777	Acomosus.1045
Dalata.16782	Acomosus.828
Dalata.16803	Acomosus.1055
Dalata.16815	Acomosus.1057
Dalata.16785	Acomosus.761
Dalata.16792	Acomosus.765
Dalata.16800	Acomosus.772
Dalata.16804	Acomosus.773
Dalata.16812	Acomosus.784
Dalata.16823	Acomosus.792
Dalata.16825	Acomosus.794
Dalata.16829	Acomosus.797
Dalata.16831	Acomosus.799
Dalata.16835	Acomosus.801
Dalata.16840	Acomosus.805
Dalata.16842	Acomosus.814
Dalata.16843	Acomosus.813
Dalata.16846	Acomosus.819
Dalata.16858	Acomosus.730
Dalata.16862	Acomosus.734
Dalata.16864	Acomosus.736
Dalata.16865	Acomosus.739
Dalata.16867	Acomosus.742
Dalata.16870	Acomosus.746
Dalata.16871	Acomosus.748
Dalata.16891	Acomosus.720
Dalata.16895	Acomosus.716
Dalata.16896	Acomosus.715
Dalata.16898	Acomosus.707
Dalata.16907	Acomosus.702
Dalata.16908	Acomosus.701
Dalata.16918	Acomosus.698
Dalata.16919	Acomosus.692
Dalata.16942	Acomosus.1555
Dalata.16943	Acomosus.1554
Dalata.16945	Acomosus.1551
Dalata.16946	Acomosus.1550
Dalata.16959	Acomosus.1548
Dalata.16967	Acomosus.1541
Dalata.16968	Acomosus.1540
Dalata.16973	Acomosus.1533
Dalata.16975	Acomosus.1530
